object_id,target,pred_cat
aes_minai_fervain,0,0.000557942635636509
aes_perian_fae,0,0.00017657434763950692
aes_rhovan_erchion,0,0.017248800263098118
aes_sammar_thul,0,0.009364677997759516
agar_Tawarwaith_Sindarin,0,0.002324038334870866
agar_badhor_agarwaen,0,0.0010764590024338455
agar_cugu_glaur,0,7.797038468597474e-05
agar_graw_pethron,0,0.010673427263588258
agar_iar_glandagol,0,0.0019096086987274588
agar_neledh_imrath,0,0.006841650263868517
agarwaen_Elrim_muinthel,0,0.06464173371171662
agarwaen_cund_rhosc,0,0.838837967326569
agarwaen_galadh_galadhrim,0,0.0003130229424089699
agarwaen_guldur_Ithil,0,0.00033668460953321586
agarwaen_hu_fervain,0,0.005488222972960227
agarwaen_meldir_forodrim,0,0.0009821710279549413
agarwaen_tobas_andrann,0,0.0444995561492602
aglareb_angos_sador,0,0.001470719745696264
aglareb_araf_glamor,0,0.0003452233064884291
aglareb_gwarth_gli,0,0.0034143775505737785
aglareb_imloth_cabor,0,0.00277084370975045
aglareb_panas_sammar,0,0.00012881106868806012
aglareb_thangail_nana,0,0.0005422769610810252
aglareb_uan_midh,0,0.024559495299080587
agor_aes_laes,0,0.0002326153544679418
agor_annon_rudh,0,0.007050141496477748
agor_araf_faradrim,0,0.0007252903428321088
agor_certh_heron,0,0.0025232119629514304
agor_galenas_pod,0,0.0026869489714702187
agor_gaurwaith_hervenn,0,0.0001572084587149714
agor_glass_glamog,0,0.00092400337452741
agor_gondrath_pent,0,0.0082317844774451
agor_grond_min,0,0.0013607340234632719
agor_luithien_harad,0,0.12034383040723595
agor_yll_tachol,0,0.00027121110580657665
ah_Druadan_gwador,0,8.475554408352927e-05
ah_achad_bain,1,0.7493599926861291
ah_anwar_Sindarin,0,0.017836539337199118
ah_calad_mithren,0,0.0001976438286401808
ah_eirien_mithren,0,0.00017509998874653168
ah_eredh_annon,0,0.008232538145783879
ah_fervain_Ennor,0,0.00023617176628809556
ah_gorn_per,0,0.002972824068936771
ah_gorn_ruith,0,0.005427214535325543
ah_gwaun_acharn,0,0.005023774292146217
ah_imrad_ai,0,0.00445428077319086
ah_lam_lobor,0,0.004534448692661746
ah_magol_thor,0,0.0053935640185900436
ah_mir_Mithrim,0,0.00018622810488564922
ah_muinthel_tobas,0,0.0046101098219954685
ah_navaer_agarwaen,0,0.00037096297553527936
ah_rom_firion,0,0.16744872624332574
ah_ryn_gellui,0,0.0015030968628638578
ah_sador_imloth,0,0.00026066571771289523
ah_saelor_hend,0,0.00526462575382998
ah_sammar_nost,0,0.8021650160066544
ah_sirion_perian,0,3.219112892660106e-05
ah_ungol_nath,0,0.001988483731230375
ai_cirdan_uir,0,0.04479192329340979
ai_hub_hwiniol,0,7.794862437239338e-05
ai_limlug_ninglor,0,1.2473264849161796e-05
ai_lorn_Mirion,0,0.0006820451425645116
ai_peredhel_laer,1,0.5667293058693819
ai_ylf_tamin,0,0.4575613297675927
aiglos_Sindarin_glass,0,0.010527615116650547
aiglos_aeglir_ryn,0,0.001373567859208727
aiglos_bass_yll,0,0.03305357087265605
aiglos_emel_talraph,0,0.0008300790157552803
aiglos_inias_tachol,0,0.0007803189595913597
aiglos_iphant_corf,0,0.00042867611040650914
aiglos_per_cenedril,0,0.01239734218615564
aiglos_roch_nim,0,0.0025135373401669603
aiglos_ryn_gwael,0,0.0011831814225642158
aiglos_saig_mindon,0,0.00012802741647014796
aith_annon_fast,0,0.016653821436142215
aith_certh_midh,0,1.3304410212614324e-05
aith_fae_tirith,0,0.018065527666921308
aith_firen_corch,0,0.0012801202725105335
aith_glass_firiel,0,8.001471562685102e-06
aith_gwarth_lagor,0,1.9164790317824162e-05
alae_Sindarin_lembas,0,0.016735829026399255
alae_celon_faradrim,0,0.031085360156817007
alae_dol_nimp,1,0.16637313850743005
alae_eryn_hand,0,0.0010751934319825059
alae_guldur_ithron,0,0.0004147101117761016
alae_haeron_aphadrim,0,0.002146418333263962
alae_hend_heron,0,0.00015821664370195668
alae_lathron_aran,0,0.017166878808651607
alae_lost_hu,0,0.6314372601445543
alae_saew_dannas,0,2.4510579733894148e-05
alag_amlug_gaurwaith,0,0.003097507308089522
alag_haradrim_celair,1,0.9191583065354182
alag_nimp_laer,0,0.002941995969389416
alagos_firiel_gas,0,7.762440106620697e-05
alagos_hador_melethril,0,0.5666758159688701
alagos_honeg_bragol,0,0.0008806028435748234
alagos_nadhras_iar,0,0.0020315491672315946
alagos_rach_ris,0,4.2313340362714324e-05
alagos_tinnu_sammar,0,0.010328311434619994
alph_alag_lunt,1,0.974189398751298
alph_celon_archam,0,0.0016332271297499201
alph_celon_gwaloth,0,0.0002943043868145402
alph_hud_Eru,0,0.0014860583764391192
alph_ist_faun,0,0.00022174236394149413
alph_nana_panas,0,0.001886017677883439
amarth_ai_Gonhir,0,0.06677078232839795
amarth_firiel_aglareb,0,8.681280688076741e-05
amarth_heledir_gil,0,1.0181301666821258e-05
amarth_min_thamas,0,0.03646854446196865
amarth_pilin_ram,0,0.002333133012461495
amarth_riel_tinnu,0,0.0022635150832811847
amarth_saew_melethron,0,0.0012672649034596863
amath_cabor_minas,0,0.0008615161036053796
amath_celon_agarwaen,0,0.002548596490313962
amath_gwador_helegnen,0,9.249567373859147e-06
amath_haust_eilian,0,0.028429623745836134
amath_heron_minas,0,0.00022171787927557414
amath_lobor_rhun,0,0.0037296110769254737
amath_nadhras_rhun,0,0.00019919458445700423
amath_rochben_nim,0,0.0009078671112660643
amath_ulug_Eru,0,2.9983520388882584e-05
amath_ylf_glamog,0,0.0509461954920982
amdir_hul_hervenn,0,0.003956937464648443
amdir_ithildin_laer,0,2.692760196232758e-05
amdir_minuial_pod,0,0.0011526903176799998
amdir_ruith_braig,0,0.18257302909008785
amloth_aith_inias,0,0.007664261379712621
amloth_gaw_lalaith,0,0.0008629570584940673
amloth_glamog_gwaun,0,0.014592978187264634
amloth_hu_magol,0,0.007296516406235975
amloth_iphant_nur,0,0.0034672966679521106
amloth_pess_gwathui,0,0.0015976403597491439
amloth_talraph_puig,0,0.0003398768817768979
amloth_uruk_cuin,0,0.00012800783021107588
amlug_grond_rudh,0,0.0008166770694994747
amlug_ithron_Ennor,0,0.13984672200417303
amlug_loss_ang,0,0.007459198034743462
amlug_raegdan_heledh,0,0.007043087256012118
amon_adel_aeglir,0,0.00027648505664112113
amon_cirion_annon,1,0.24207830029269545
amon_corch_idhren,1,0.7837310419041241
amon_corf_Druadan,0,0.09633849491591752
amon_imloth_luin,1,0.5179778933843211
anann_acharn_midh,0,0.059173771668457636
anann_haradrim_haudh,0,0.0038028273280890186
anann_lasguil_araf,0,0.003914086558089753
anann_nath_echad,0,0.0004181295731085159
anann_per_pess,0,0.06377249656991904
anann_raegdan_lost,0,0.01688367500046803
anann_rhovan_Gwathuirim,0,0.0034291042164272534
anann_rom_anwar,0,0.015338240678606957
anann_saew_aranarth,0,0.0019638103794940064
anann_talraph_haeron,0,0.0015119381115807884
anann_uir_ang,0,0.011341121749722988
anann_ungol_agarwaen,1,0.13520132843654215
andrann_Gonhir_cuil,0,2.2030493997106605e-05
andrann_achad_tinnu,0,0.005455798123363075
andrann_calad_gador,0,0.0021318680841175257
andrann_galas_rochben,0,7.931969491426116e-05
andrann_hun_cirdan,0,0.0019515880509253453
andrann_luithien_Ennor,0,0.05106330201871345
andrann_puig_fern,0,7.640801566427384e-05
ang_cugu_harad,0,0.05159967092040243
ang_midh_hu,0,0.0002659861282709363
ang_neledh_aith,0,0.0685698006120633
ang_thor_gaur,0,0.0016585781253035492
ang_ungol_rochben,0,0.002912852471733608
angos_achad_hu,0,0.04560070733241556
angos_annon_aegas,0,5.376083827417698e-05
angos_celon_lain,0,0.0019472868982130674
angos_dagnir_tamin,0,0.017757364645637066
angos_hadhod_haudh,0,0.0017672606805509221
angos_hast_hud,0,0.04654706157735614
angos_maecheneb_heleg,0,0.00028820607793050965
angos_pod_cabed,0,0.03855761332435407
angos_rochir_aras,1,0.874757177087472
angos_rusc_curunir,0,0.0029417726063195454
angos_tamin_haust,0,0.0001435879704882775
ank_anann_cugu,1,0.9293267507895403
ank_cirdan_ryn,0,7.10812322877314e-05
ank_ennorath_cuin,0,1.7929823410624204e-05
ank_fast_luithien,0,0.00094939690772021
ank_glandagol_law,0,0.00030313807683066894
ank_gwaun_haradrim,0,0.7982605058483143
ank_heledh_rudh,0,6.336884108394829e-05
ank_parf_laes,0,0.00025314480733043825
ank_raegdan_iaun,0,0.0935959154553026
ank_rovalug_eilian,0,0.05656575158786289
ank_sammar_rudh,0,0.0036380659868534477
annon_adab_lossen,0,0.003657925041628405
annon_bragol_heledir,0,0.33504230145610187
annon_callon_cyron,0,0.0011557343663338641
annon_elvellon_gorn,0,0.026913196139925065
annon_gwend_lain,0,0.022210100201240354
annon_lorn_baug,0,0.9499822775577529
annon_salab_aderthad,0,0.007094783833484175
annon_tinnu_faun,0,0.0007148111767274216
anwar_gas_gaw,0,8.235083680599395e-05
anwar_gilgalad_luith,1,0.7471120847385709
anwar_lunt_hador,0,0.002182319785339034
anwar_mithren_hal,0,0.0017965165703965223
anwar_myril_amon,0,0.002636348657114582
anwar_raef_fervain,0,0.00017979177624672068
anwar_randir_myril,0,0.0023369449634774134
anwar_thamas_agar,0,0.004476254713086365
aphadrim_aduial_perian,0,0.25526847871607267
aphadrim_braig_lin,0,0.024793080759396735
aphadrim_gwaun_thavron,0,0.004067827646959526
aphadrim_harad_aiglos,0,0.22787948992601167
aphadrim_lain_minai,0,0.0008338961983413872
aphadrim_neledh_ist,0,0.0026493675803219625
aphadrim_tegilbor_helegnen,0,0.00035873184499505737
araf_agar_maecheneb,0,0.002022613157389818
araf_cabed_raef,0,0.06575732033187286
araf_glamog_echad,1,0.8086074715348792
araf_gwaun_nagol,0,0.009841327884284908
araf_hub_faun,0,0.0028931861139155756
araf_lebenedh_nost,0,0.0013469426829145943
aran_aear_muinthel,0,0.0006455180014060697
aran_dannas_malad,0,0.0008093154878165593
aran_gwachaedir_lost,0,0.0007290163723728407
aran_hand_in,0,0.0025697229847099147
aran_hast_Eru,0,0.00139161709281697
aran_honeg_sirion,0,0.003223948349922274
aran_lin_gwaun,0,2.1398155168894668e-05
aran_puig_Druadan,0,0.0030105906061243443
aran_saew_rodwen,1,0.6186813604806177
aranarth_aear_faradrim,0,0.0006381671509377422
aranarth_faun_hand,0,0.004985151748800911
aranarth_gellui_melethril,0,0.2167785001655552
aranarth_gwilwileth_laer,0,0.2252646531789155
aranarth_rhovan_lasguil,0,0.33415063807731454
aranarth_sirion_adan,0,0.0002616859027589734
aranarth_tobas_gellui,0,0.00018389318136329474
aras_Elrim_Gwathuirim,0,0.21921965552252365
aras_ang_aeruil,0,0.001454158991744389
aras_gilgalad_tann,0,0.0028403282986595884
aras_lembas_bain,0,0.0009502925920080593
aras_malad_Eru,0,0.024142078597545896
aras_minai_yll,0,8.926078145814922e-05
aras_nadhras_galas,0,0.0015311304411895175
aras_riel_heleg,0,0.0006987918696195986
aras_rusc_rhovan,0,0.00011064695952890953
aras_ryn_manadh,0,1.23806945511667e-05
archam_alag_rist,0,0.04418250058602375
archam_calad_lossen,0,0.003767237911095678
archam_elu_rochben,0,0.001499672961473993
archam_gli_heron,0,0.0033598063592300046
archam_hu_cirion,0,0.04204171143730006
archam_lang_alph,0,0.012225019429113533
archam_puig_hervess,0,0.007839478602664074
archam_rhach_imlad,0,0.20644380021741957
archam_roch_faradrim,0,0.00045656138499956567
archam_tachol_pennas,0,8.085328746253916e-05
badhor_Dornhoth_heledh,0,0.001349874870898312
badhor_Sindarin_laer,0,0.0016308866126500735
badhor_firiel_tinnu,0,0.0205431735105789
badhor_graw_aiglos,0,0.004612779425787144
badhor_hervenn_minai,0,0.003048583828952099
badhor_magol_merilin,0,0.0005549895784867313
badhor_mirdan_hwiniol,0,0.06756695005337082
badhor_onodrim_alagos,0,0.00015477845359627174
badhor_rhach_rach,0,0.0012855257789235544
badhor_rist_maecheneb,0,0.0007145953417484335
badhor_rudh_morgul,0,0.08773383547005341
badhor_talraph_lam,1,0.900526333393942
bain_caras_nath,0,0.0009141678026756191
bain_gobennas_minas,0,0.0003005042324850481
bain_gwaloth_navaer,0,0.00023971212727872296
bain_haudh_lost,0,4.536099276089352e-05
bain_ylf_hun,0,0.002239828362195841
balrog_Dornhoth_andrann,0,0.00012425235312985407
balrog_aear_Gwathuirim,0,0.0070522759271158105
balrog_fervain_pent,0,0.00196888361463321
balrog_gil_rhosc,0,0.00477943743430408
balrog_gond_fuin,0,0.011972057827332065
balrog_minas_galvorn,0,0.02898677080956867
baneth_celon_lossen,0,5.9476592199127495e-05
baneth_harad_heledir,0,0.002253456976288247
baneth_nidh_cyron,0,0.005928634926042993
baneth_pilin_tachol,0,0.0012259720507669279
baneth_tamin_gli,0,0.0004672421825819097
baneth_thurin_meldir,1,0.9259137416709387
barad_amath_salph,0,0.0002495415968228477
barad_bregedur_ai,0,0.0076777809620606294
barad_cirion_haust,0,7.54333298327202e-05
barad_glamor_riel,0,0.010895435256969645
barad_nur_gobennas,0,8.243780794389581e-05
barad_ogol_sammar,0,0.0024359710274310326
barad_peredhel_minas,0,0.42569830150644405
bass_amarth_elvellon,0,0.004698978299554448
bass_archam_rhosc,1,0.9284897279393228
bass_dol_muinthel,0,0.012521379426896281
bass_echad_gwael,0,0.00015849553395978004
bass_gwilwileth_lunt,0,0.04980794276956903
bass_lossen_nim,0,0.004019383312073938
bass_myril_guldur,0,0.0005733992970709676
bass_thamas_galadhrim,0,0.0005565339768305409
bass_ulug_aegas,0,0.006015469306065319
baug_agarwaen_angos,0,0.27612505724595904
baug_gwarth_ram,0,0.001963388365023008
baug_randir_loss,0,0.051106593893609574
baug_tavor_pent,0,0.5555003739816019
bellas_Tawarwaith_nothrim,0,0.0007225677269177028
bellas_baug_menel,0,0.18297703225563733
bellas_gul_aras,0,0.002865947999314175
bellas_luithien_melethril,0,7.801650470482396e-06
bellas_nell_amath,0,0.00124934036386687
bellas_rochben_aith,0,0.00010112271686765219
bellas_tachol_hand,0,0.0015540869265443912
bragol_bronwe_lagor,0,0.00598506486694148
bragol_fae_aphadrim,0,0.0006789986475184313
bragol_galenas_raug,0,0.0026924276098262943
bragol_galvorn_gwend,0,0.01143361885534532
bragol_gwachaedir_nost,0,0.010355050717948181
bragol_gwathui_gobennas,0,0.1411017226116483
bragol_laes_tathar,1,0.31609737649937814
bragol_mirdan_ira,0,0.06899464177839684
bragol_ninglor_ank,0,0.002863269025311095
bragol_nothrim_gas,0,6.864499443557366e-05
bragol_onodrim_nimbrethil,0,0.00027307146471839533
bragol_pethron_anwar,0,0.0010640196232490915
braig_adar_laer,0,0.00013182739264637285
braig_corch_dannas,0,0.004038809212829205
braig_dunedhel_elu,0,0.0011161704738743075
braig_fern_nim,0,5.4340443402819484e-05
braig_graw_bellas,0,0.0029745909315654164
braig_hu_badhor,0,0.00018187237420422628
braig_lend_randir,0,0.005169089464507044
braig_loss_hal,1,0.1297691698748311
braig_minai_ram,0,0.0004192927153887856
braig_randir_gwanur,0,0.01934276602583649
bregedur_ah_aeruil,0,0.0023644666903695002
bregedur_celair_nost,0,0.02351398369127008
bregedur_corf_romru,0,0.0006442304420947818
bregedur_minai_aerlinn,0,0.00022389242236263773
bregedur_rom_rochben,1,0.7185759127379827
bronwe_aderthad_law,0,0.1609698213332842
bronwe_galas_cund,0,0.005837289979410472
bronwe_gath_tavor,0,0.5561354705931078
bronwe_imloth_ithildin,0,0.05987690626186322
bronwe_manadh_firiel,0,0.008082112280307717
bronwe_riel_pilin,0,0.0022079137881252336
cabed_ang_sirion,0,0.0001343366255897478
cabed_cirion_nidh,0,0.0003163242998569546
cabed_cuil_gondrath,0,0.0006278291021968345
cabed_dol_cenedril,0,0.008125500991675975
cabed_gellui_peredhel,0,0.046009212370335444
cabed_hub_merilin,0,0.050269707667310946
cabed_mereth_iphant,1,0.05269779842562654
cabed_min_sammar,0,1.8691303389883255e-05
cabed_sador_aranarth,0,0.009982161540959818
cabor_aran_melethril,0,0.7050622413993233
cabor_duin_magor,0,4.057437447164741e-05
cabor_firiel_rhosc,0,0.00023036012466216485
cabor_gaurwaith_Gwathuirim,1,0.5763850475998105
cabor_merilin_hwiniol,0,0.00041820294173059135
cabor_minas_Gonhir,0,0.00010525288107812889
cabor_paich_galad,0,0.0015463974023192202
cabor_saelor_law,0,0.007846451631466425
cae_Ennor_hun,0,0.235315120857543
cae_Ennor_ulug,0,0.021622206330808847
cae_Mithrim_fervain,0,0.0012250982949791455
cae_cair_merilin,0,0.013644745011436121
cae_draug_ryn,0,0.001583911282968707
cae_gador_gli,0,0.010853591154489542
cae_glae_gwador,0,0.012651066713529861
cae_gwaloth_nagol,0,0.0006835348456092818
