object_id,target,pred_et
amath_celon_agarwaen,0,0.0075037545991208715
amath_gwador_helegnen,0,0.0026760640857037897
amath_haust_eilian,0,0.035791384955352626
amath_heron_minas,0,0.01809979940614143
amath_lobor_rhun,0,0.10851626044248379
amath_nadhras_rhun,0,0.02584839108789999
amath_rochben_nim,0,0.015634873244068884
amath_ulug_Eru,0,0.00614813473959405
amath_ylf_glamog,0,0.084882217994856
amdir_hul_hervenn,0,0.008436487753108209
amdir_ithildin_laer,0,0.00877037207308567
amdir_minuial_pod,0,0.06509342372022937
amdir_ruith_braig,0,0.06598467923308643
amloth_aith_inias,0,0.05134615421049368
amloth_gaw_lalaith,0,0.030971127220157275
amloth_glamog_gwaun,0,0.055533520403919345
amloth_hu_magol,0,0.04320102931099211
amloth_iphant_nur,0,0.023419177636059677
amloth_pess_gwathui,0,0.012290384163487265
amloth_talraph_puig,0,0.01346979174584605
amloth_uruk_cuin,0,0.006879502945979664
amlug_grond_rudh,0,0.001409388376562285
amlug_ithron_Ennor,0,0.26561870130843046
amlug_loss_ang,0,0.06936719183479283
amlug_raegdan_heledh,0,0.033087925940878476
amon_adel_aeglir,0,0.042168957899301744
amon_cirion_annon,1,0.2477712735989029
amon_corch_idhren,1,0.5295037324056932
amon_corf_Druadan,0,0.11919246292514392
amon_imloth_luin,1,0.15328681639567135
anann_acharn_midh,0,0.10094872662415796
anann_haradrim_haudh,0,0.10495238323878132
anann_lasguil_araf,0,0.04054846488949578
anann_nath_echad,0,0.019121277134577803
anann_per_pess,0,0.07581641877317673
anann_raegdan_lost,0,0.08939254533120428
anann_rhovan_Gwathuirim,0,0.029251672557131517
anann_rom_anwar,0,0.06609801332206185
anann_saew_aranarth,0,0.008999412984011215
anann_talraph_haeron,0,0.033709294900355784
anann_uir_ang,0,0.02506415121273622
anann_ungol_agarwaen,1,0.1190028135122504
andrann_Gonhir_cuil,0,0.0015883422809034075
andrann_achad_tinnu,0,0.029330623347864987
andrann_calad_gador,0,0.003146528291128535
andrann_galas_rochben,0,0.0
andrann_hun_cirdan,0,0.005010666879799327
andrann_luithien_Ennor,0,0.16871803467668076
andrann_puig_fern,0,0.015669531525534987
ang_cugu_harad,0,0.06530315267029585
ang_midh_hu,0,0.008536684314845056
ang_neledh_aith,0,0.1555406936269746
ang_thor_gaur,0,0.004782919839406576
ang_ungol_rochben,0,0.0651053172001107
angos_achad_hu,0,0.06919737383535396
angos_annon_aegas,0,0.01927060168689588
angos_celon_lain,0,0.008232573706922834
angos_dagnir_tamin,0,0.12118582753394765
angos_hadhod_haudh,0,0.006801579140182332
angos_hast_hud,0,0.04348790504734934
angos_maecheneb_heleg,0,0.017174655707204202
angos_pod_cabed,0,0.06587230900480305
angos_rochir_aras,1,0.6069042398615868
angos_rusc_curunir,0,0.043343269161143665
angos_tamin_haust,0,0.012449303415983192
ank_anann_cugu,1,0.4366913550425733
ank_cirdan_ryn,0,0.0017338677678773297
ank_ennorath_cuin,0,0.02314749424801231
ank_fast_luithien,0,0.014500837566007563
ank_glandagol_law,0,0.015847680401318776
ank_gwaun_haradrim,0,0.6113049103819687
ank_heledh_rudh,0,0.0
ank_parf_laes,0,0.033198955924630916
ank_raegdan_iaun,0,0.07543156922071886
ank_rovalug_eilian,0,0.2685264632024939
ank_sammar_rudh,0,0.008353997960922142
annon_adab_lossen,0,0.018121393403704233
annon_bragol_heledir,0,0.1311489195562307
annon_callon_cyron,0,0.05403819387111569
annon_elvellon_gorn,0,0.04625053601016343
annon_gwend_lain,0,0.07249925451581186
annon_lorn_baug,0,0.3490458691363161
annon_salab_aderthad,0,0.008812711332768754
annon_tinnu_faun,0,0.019984713942269017
anwar_gas_gaw,0,0.01663356057590577
anwar_gilgalad_luith,1,0.510135448339906
anwar_lunt_hador,0,0.03393494456886646
anwar_mithren_hal,0,0.010241770326023355
anwar_myril_amon,0,0.056005904992859436
anwar_raef_fervain,0,0.0029574566608994066
anwar_randir_myril,0,0.026803437021475855
anwar_thamas_agar,0,0.06628854389700847
aphadrim_aduial_perian,0,0.22772407820381135
aphadrim_braig_lin,0,0.09159044586677155
aphadrim_gwaun_thavron,0,0.04056204767466653
aphadrim_harad_aiglos,0,0.1644457612833615
aphadrim_lain_minai,0,0.003520831436567267
aphadrim_neledh_ist,0,0.02448565324811075
aphadrim_tegilbor_helegnen,0,0.0038240917782026767
araf_agar_maecheneb,0,0.008371657567434042
araf_cabed_raef,0,0.007817206522404592
araf_glamog_echad,1,0.4044608935522779
araf_gwaun_nagol,0,0.05411006706867719
araf_hub_faun,0,0.07329462662061269
araf_lebenedh_nost,0,0.0603724035140703
aran_aear_muinthel,0,0.017071175603597565
aran_dannas_malad,0,0.031588623238078754
aran_gwachaedir_lost,0,0.0017752248062372017
aran_hand_in,0,0.048128487720084094
aran_hast_Eru,0,0.017827467493974302
aran_honeg_sirion,0,0.03759653715666426
aran_lin_gwaun,0,0.009481693452224658
aran_puig_Druadan,0,0.012367635363138202
aran_saew_rodwen,1,0.25788665615758
aranarth_aear_faradrim,0,0.03834612792287264
aranarth_faun_hand,0,0.03169157372716073
aranarth_gellui_melethril,0,0.06579173230956746
aranarth_gwilwileth_laer,0,0.0856315029645685
aranarth_rhovan_lasguil,0,0.3446489835810654
aranarth_sirion_adan,0,0.0051730913527735164
aranarth_tobas_gellui,0,0.0029977306574656927
aras_Elrim_Gwathuirim,0,0.09493343979227362
aras_ang_aeruil,0,0.005371091129294211
aras_gilgalad_tann,0,0.01392877475342379
aras_lembas_bain,0,0.0030144560970309636
aras_malad_Eru,0,0.08540954780037385
aras_minai_yll,0,0.0
aras_nadhras_galas,0,0.02815389731873378
aras_riel_heleg,0,0.0016566772462247286
aras_rusc_rhovan,0,0.010256295867833054
aras_ryn_manadh,0,0.015482175400717276
archam_alag_rist,0,0.16349502799824633
archam_calad_lossen,0,0.02258894768294661
archam_elu_rochben,0,0.05600532047212988
archam_gli_heron,0,0.019320708930618984
archam_hu_cirion,0,0.014203869946566602
archam_lang_alph,0,0.05924553265531577
archam_puig_hervess,0,0.02116849866935597
archam_rhach_imlad,0,0.043435201288052484
archam_roch_faradrim,0,0.010213804091423457
archam_tachol_pennas,0,0.0031626218826074815
badhor_Dornhoth_heledh,0,0.013306905887145318
badhor_Sindarin_laer,0,0.0035129968210916695
badhor_firiel_tinnu,0,0.11583382549552056
badhor_graw_aiglos,0,0.006491993815950978
badhor_hervenn_minai,0,0.007961822204136673
badhor_magol_merilin,0,0.0035176018688838147
badhor_mirdan_hwiniol,0,0.08808419292767322
badhor_onodrim_alagos,0,0.0
badhor_rhach_rach,0,0.015843257522468398
badhor_rist_maecheneb,0,0.012842020637950795
badhor_rudh_morgul,0,0.14348742403822853
badhor_talraph_lam,1,0.543262661760765
bain_caras_nath,0,0.019685457151309663
bain_gobennas_minas,0,0.013031426030025465
bain_gwaloth_navaer,0,0.02063995190679332
bain_haudh_lost,0,0.06180882039659644
bain_ylf_hun,0,0.055809055724630796
balrog_Dornhoth_andrann,0,0.01694016849227594
balrog_aear_Gwathuirim,0,0.13129927995153676
balrog_fervain_pent,0,0.017842008286749762
balrog_gil_rhosc,0,0.05801980896056402
balrog_gond_fuin,0,0.13529710061210845
balrog_minas_galvorn,0,0.10972959384437976
baneth_celon_lossen,0,0.0018371632422663042
baneth_harad_heledir,0,0.013752125621699321
baneth_nidh_cyron,0,0.00484128751940868
baneth_pilin_tachol,0,0.017351593562600305
baneth_tamin_gli,0,0.01614384234528336
baneth_thurin_meldir,1,0.6650981117928882
barad_amath_salph,0,0.03114354397682902
barad_bregedur_ai,0,0.03366532324152658
barad_cirion_haust,0,0.035770399162084195
barad_glamor_riel,0,0.05247073565661861
barad_nur_gobennas,0,0.008703563864423313
barad_ogol_sammar,0,0.0816481076972346
barad_peredhel_minas,0,0.43447853401983155
bass_amarth_elvellon,0,0.0847900950956234
bass_archam_rhosc,1,0.7006094713848887
bass_dol_muinthel,0,0.02245778049252031
bass_echad_gwael,0,0.010817577454522566
bass_gwilwileth_lunt,0,0.14950378094779268
bass_lossen_nim,0,0.009677835082977149
bass_myril_guldur,0,0.01624418439463908
bass_thamas_galadhrim,0,0.017192833005377002
bass_ulug_aegas,0,0.051105051877944764
baug_agarwaen_angos,0,0.27397685093365437
baug_gwarth_ram,0,0.032891675138215726
baug_randir_loss,0,0.24059216259619767
baug_tavor_pent,0,0.4907454949334225
bellas_Tawarwaith_nothrim,0,0.008194445605297866
bellas_baug_menel,0,0.12326426615475049
bellas_gul_aras,0,0.006546489228439525
bellas_luithien_melethril,0,0.0
bellas_nell_amath,0,0.008087958560509244
bellas_rochben_aith,0,0.10464884025025976
bellas_tachol_hand,0,0.03819869915585375
bragol_bronwe_lagor,0,0.00526311696703018
bragol_fae_aphadrim,0,0.004796564176712514
bragol_galenas_raug,0,0.010631745102423049
bragol_galvorn_gwend,0,0.04834058171722748
bragol_gwachaedir_nost,0,0.02403910500765698
bragol_gwathui_gobennas,0,0.23732203413313405
bragol_laes_tathar,1,0.224116227533982
bragol_mirdan_ira,0,0.15824721993082522
bragol_ninglor_ank,0,0.03230099709332751
bragol_nothrim_gas,0,0.02047740305931357
bragol_onodrim_nimbrethil,0,0.0035208314365672666
bragol_pethron_anwar,0,0.013220754811763137
braig_adar_laer,0,0.006807158053395395
braig_corch_dannas,0,0.052753108861862484
braig_dunedhel_elu,0,0.04999045637917747
braig_fern_nim,0,0.005856642936137898
braig_graw_bellas,0,0.038519654223699074
braig_hu_badhor,0,0.003147721254446946
braig_lend_randir,0,0.017417900599757823
braig_loss_hal,1,0.0866288485798428
braig_minai_ram,0,0.06420517922853088
braig_randir_gwanur,0,0.0017338677678773295
bregedur_ah_aeruil,0,0.041926282085724464
bregedur_celair_nost,0,0.02972594006141628
bregedur_corf_romru,0,0.016953916425070898
bregedur_minai_aerlinn,0,0.023176280158061523
bregedur_rom_rochben,1,0.4281635788914001
bronwe_aderthad_law,0,0.07269932988838271
bronwe_galas_cund,0,0.1699810735065164
bronwe_gath_tavor,0,0.17995265680962194
bronwe_imloth_ithildin,0,0.09777210078438928
bronwe_manadh_firiel,0,0.008482855590247416
bronwe_riel_pilin,0,0.015779297843047605
cabed_ang_sirion,0,0.017510799232548037
cabed_cirion_nidh,0,0.0017904170939994743
cabed_cuil_gondrath,0,0.005490618880674223
cabed_dol_cenedril,0,0.008482418740009755
cabed_gellui_peredhel,0,0.21077973704290306
cabed_hub_merilin,0,0.03306518402373663
cabed_mereth_iphant,1,0.13800170233331416
cabed_min_sammar,0,0.0
cabed_sador_aranarth,0,0.08546525320338517
cabor_aran_melethril,0,0.455332150124076
cabor_duin_magor,0,0.004949191440324853
cabor_firiel_rhosc,0,0.011708927107017358
cabor_gaurwaith_Gwathuirim,1,0.31435398137733306
cabor_merilin_hwiniol,0,0.03531343151893513
cabor_minas_Gonhir,0,0.00565257011585616
cabor_paich_galad,0,0.007032222364636954
cabor_saelor_law,0,0.03432633384603234
cae_Ennor_hun,0,0.3467327043362309
cae_Ennor_ulug,0,0.015088287336576293
cae_Mithrim_fervain,0,0.00669044105279801
cae_cair_merilin,0,0.021289865695029324
cae_draug_ryn,0,0.016103711497493414
cae_gador_gli,0,0.014343479794762483
cae_glae_gwador,0,0.017974305042461846
cae_gwaloth_nagol,0,0.03935169119359091
cae_thurin_cabor,0,0.0028187767531245704
cair_bronwe_hador,0,0.0028822203257584844
cair_erchion_ist,0,0.028826801329767508
cair_gwael_lorn,0,0.02454982787077005
cair_maethor_rhun,0,0.0
cair_muinthel_firiel,0,0.0061796062632496545
cair_rhosc_raug,0,0.009401124578497481
cair_rudh_Sindarin,0,0.08409667713536365
calad_aranarth_pent,0,0.01637594149041793
calad_dol_rhach,0,0.015612185449539875
calad_laug_erchion,0,0.056965384043603705
calad_lobor_meril,0,0.04255217498103137
calad_lost_faun,0,0.012870201817944068
calad_malad_faen,0,0.012760953988574856
calad_morgul_nana,0,0.059448256350654705
calad_nana_anann,0,0.0
calad_suil_badhor,0,0.0
callon_agar_gwilwileth,0,0.04470156639922873
