object_id,target,pred_lgb
aith_gwarth_lagor,0,2.3529517877358704e-07
alae_Sindarin_lembas,0,2.0060051764987375e-05
alae_celon_faradrim,0,0.005160527187006265
alae_dol_nimp,1,0.005433795344341273
alae_eryn_hand,0,5.056126338552044e-07
alae_guldur_ithron,0,4.467553904176422e-07
alae_haeron_aphadrim,0,2.828062673150435e-07
alae_hend_heron,0,8.057638793009212e-06
alae_lathron_aran,0,5.326469431457059e-05
alae_lost_hu,0,0.7305185856973315
alae_saew_dannas,0,5.754473616798067e-07
alag_amlug_gaurwaith,0,1.562074268362673e-05
alag_haradrim_celair,1,0.9101266292062725
alag_nimp_laer,0,2.6380619927996245e-06
alagos_firiel_gas,0,7.737927567114595e-07
alagos_hador_melethril,0,0.7697735147958499
alagos_honeg_bragol,0,4.987310016482656e-05
alagos_nadhras_iar,0,1.399591650930487e-06
alagos_rach_ris,0,1.2756995862199453e-06
alagos_tinnu_sammar,0,3.761635434818182e-07
alph_alag_lunt,1,0.9952902886963484
alph_celon_archam,0,8.003737614503576e-06
alph_celon_gwaloth,0,2.3816391317491714e-06
alph_hud_Eru,0,6.90706848114825e-07
alph_ist_faun,0,1.5263100057025807e-06
alph_nana_panas,0,1.461129515888766e-06
amarth_ai_Gonhir,0,0.019292158584680162
amarth_firiel_aglareb,0,3.7151353119271937e-06
amarth_heledir_gil,0,2.433498602614232e-07
amarth_min_thamas,0,1.0407248521708143e-05
amarth_pilin_ram,0,1.6486878062832426e-05
amarth_riel_tinnu,0,2.10075504367649e-06
amarth_saew_melethron,0,3.142133144310874e-07
amath_cabor_minas,0,4.909323511213608e-06
amath_celon_agarwaen,0,3.045412825572451e-07
amath_gwador_helegnen,0,9.273433975720812e-08
amath_haust_eilian,0,5.976783507090549e-05
amath_heron_minas,0,4.877067850442399e-06
amath_lobor_rhun,0,2.2020144616872665e-05
amath_nadhras_rhun,0,4.041491983371519e-06
amath_rochben_nim,0,6.812316040207518e-07
amath_ulug_Eru,0,1.0260526176432372e-06
amath_ylf_glamog,0,7.818929623559475e-05
amdir_hul_hervenn,0,2.936126671378476e-06
amdir_ithildin_laer,0,4.510705635264946e-06
amdir_minuial_pod,0,2.8774560415454436e-06
amdir_ruith_braig,0,0.0004844477008577813
amloth_aith_inias,0,7.61537259969955e-05
amloth_gaw_lalaith,0,4.894282508222244e-05
amloth_glamog_gwaun,0,0.00024505202173943116
amloth_hu_magol,0,2.269163386633231e-05
amloth_iphant_nur,0,7.869661990438533e-05
amloth_pess_gwathui,0,9.636275529193215e-06
amloth_talraph_puig,0,3.2690914866008246e-06
amloth_uruk_cuin,0,6.180474150796211e-07
amlug_grond_rudh,0,1.602568402157184e-06
amlug_ithron_Ennor,0,0.007435777220949102
amlug_loss_ang,0,7.578955697645437e-05
amlug_raegdan_heledh,0,2.8833019442692224e-05
amon_adel_aeglir,0,4.495943833444504e-06
amon_cirion_annon,1,0.21111259046417025
amon_corch_idhren,1,0.6530643679304076
amon_corf_Druadan,0,5.979170634889898e-05
amon_imloth_luin,1,0.010341751893484253
anann_acharn_midh,0,0.002462418164234765
anann_haradrim_haudh,0,0.00017507002251634026
anann_lasguil_araf,0,0.00013787295356968552
anann_nath_echad,0,1.0341298027973795e-05
anann_per_pess,0,0.0035236118986820717
anann_raegdan_lost,0,0.0001494598204220865
anann_rhovan_Gwathuirim,0,2.9768049903916245e-06
anann_rom_anwar,0,2.7688829582219034e-05
anann_saew_aranarth,0,1.5306502485929082e-05
anann_talraph_haeron,0,4.00580691964453e-05
anann_uir_ang,0,1.1791683358112499e-05
anann_ungol_agarwaen,1,0.15281093796008868
andrann_Gonhir_cuil,0,6.671325196606098e-07
andrann_achad_tinnu,0,7.884010505688821e-05
andrann_calad_gador,0,6.046491794764298e-06
andrann_galas_rochben,0,5.085502675674412e-07
andrann_hun_cirdan,0,9.030563098770469e-06
andrann_luithien_Ennor,0,0.0011466908608667396
andrann_puig_fern,0,1.5411290640475263e-06
ang_cugu_harad,0,0.0003966886420039446
ang_midh_hu,0,2.368725785452671e-06
ang_neledh_aith,0,0.0028039574340560265
ang_thor_gaur,0,3.3029154539466476e-06
ang_ungol_rochben,0,1.830809652817765e-05
angos_achad_hu,0,2.4776665858642896e-05
angos_annon_aegas,0,2.39155499673687e-06
angos_celon_lain,0,3.437542615583256e-05
angos_dagnir_tamin,0,0.00013721120869887747
angos_hadhod_haudh,0,7.184578004481681e-05
angos_hast_hud,0,1.7371554308323302e-05
angos_maecheneb_heleg,0,1.2922095137760938e-05
angos_pod_cabed,0,0.00031469890979813773
angos_rochir_aras,1,0.8697030961266822
angos_rusc_curunir,0,6.894961538928149e-07
angos_tamin_haust,0,4.546795096127137e-08
ank_anann_cugu,1,0.9952877154773208
ank_cirdan_ryn,0,9.317040564916016e-09
ank_ennorath_cuin,0,8.673573360684391e-07
ank_fast_luithien,0,1.4693172434204444e-07
ank_glandagol_law,0,4.233970801749024e-06
ank_gwaun_haradrim,0,0.9335203231397395
ank_heledh_rudh,0,6.089736759141037e-09
ank_parf_laes,0,2.2601462562816188e-05
ank_raegdan_iaun,0,0.07003807847293794
ank_rovalug_eilian,0,0.0008132702105314314
ank_sammar_rudh,0,2.8539225778964937e-06
annon_adab_lossen,0,3.554338466068005e-06
annon_bragol_heledir,0,0.01899890198482397
annon_callon_cyron,0,6.539884650893993e-05
annon_elvellon_gorn,0,0.00014412638575914103
annon_gwend_lain,0,0.0004411870000081818
annon_lorn_baug,0,0.6312238332633147
annon_salab_aderthad,0,6.486631690730085e-06
annon_tinnu_faun,0,1.4339116074723993e-05
anwar_gas_gaw,0,5.200116902085947e-07
anwar_gilgalad_luith,1,0.619394658636665
anwar_lunt_hador,0,1.1379597652894477e-06
anwar_mithren_hal,0,8.960711071673332e-07
anwar_myril_amon,0,0.00013501030972668288
anwar_raef_fervain,0,1.0358041608339265e-07
anwar_randir_myril,0,1.0670925220892875e-05
anwar_thamas_agar,0,8.394277185664974e-05
aphadrim_aduial_perian,0,0.0008261317571218168
aphadrim_braig_lin,0,0.0004568774199654628
aphadrim_gwaun_thavron,0,1.5538455441749679e-06
aphadrim_harad_aiglos,0,0.23268016485545012
aphadrim_lain_minai,0,7.742465688778478e-07
aphadrim_neledh_ist,0,1.607852252490343e-05
aphadrim_tegilbor_helegnen,0,1.145196558129284e-06
araf_agar_maecheneb,0,1.6523421684264914e-06
araf_cabed_raef,0,2.115949975994785e-05
araf_glamog_echad,1,0.252957425674456
araf_gwaun_nagol,0,0.00047254214075015014
araf_hub_faun,0,7.774834596992957e-06
araf_lebenedh_nost,0,0.001862162010695479
aran_aear_muinthel,0,3.1772524245263384e-07
aran_dannas_malad,0,0.00014247446807371045
aran_gwachaedir_lost,0,9.99207691029893e-07
aran_hand_in,0,0.0001317815117474988
aran_hast_Eru,0,1.4251669503767532e-07
aran_honeg_sirion,0,1.052495776995247e-05
aran_lin_gwaun,0,7.125491519634076e-07
aran_puig_Druadan,0,2.8474778987696633e-07
aran_saew_rodwen,1,0.8349551909754337
aranarth_aear_faradrim,0,8.604865888487647e-08
aranarth_faun_hand,0,1.7531890868331113e-05
aranarth_gellui_melethril,0,7.699224487271004e-05
aranarth_gwilwileth_laer,0,0.0012762909205944071
aranarth_rhovan_lasguil,0,0.05908651661060243
aranarth_sirion_adan,0,5.310239759412279e-08
aranarth_tobas_gellui,0,1.0258020419420843e-06
aras_Elrim_Gwathuirim,0,0.0033149908072656934
aras_ang_aeruil,0,1.5049046273053926e-07
aras_gilgalad_tann,0,4.937870903863855e-06
aras_lembas_bain,0,1.88536288871853e-06
aras_malad_Eru,0,6.8509884188601715e-06
aras_minai_yll,0,4.978681654951149e-07
aras_nadhras_galas,0,2.3922899365940962e-05
aras_riel_heleg,0,4.557824179906856e-08
aras_rusc_rhovan,0,8.811314657332367e-07
aras_ryn_manadh,0,6.028372869513157e-07
archam_alag_rist,0,0.0013260453913209362
archam_calad_lossen,0,3.437694581068216e-07
archam_elu_rochben,0,1.5957510158715402e-05
archam_gli_heron,0,1.9246190295985917e-05
archam_hu_cirion,0,4.801560267456036e-05
archam_lang_alph,0,0.00017099428019373898
archam_puig_hervess,0,1.0055540686318815e-05
archam_rhach_imlad,0,0.010492984904570755
archam_roch_faradrim,0,2.3794825404477865e-06
archam_tachol_pennas,0,9.552446355222053e-07
badhor_Dornhoth_heledh,0,4.719082399091439e-06
badhor_Sindarin_laer,0,2.7445596315237287e-07
badhor_firiel_tinnu,0,0.00022734110715785666
badhor_graw_aiglos,0,8.127263656442887e-06
badhor_hervenn_minai,0,2.1180242594928215e-06
badhor_magol_merilin,0,2.1231084494491953e-07
badhor_mirdan_hwiniol,0,1.1331615766123477e-05
badhor_onodrim_alagos,0,2.941786274970334e-07
badhor_rhach_rach,0,1.3689318347695445e-05
badhor_rist_maecheneb,0,5.033420781819207e-05
badhor_rudh_morgul,0,0.006138216419139936
badhor_talraph_lam,1,0.758978550155264
bain_caras_nath,0,3.444004617863688e-06
bain_gobennas_minas,0,4.3211438434132817e-07
bain_gwaloth_navaer,0,4.336545289435665e-05
bain_haudh_lost,0,1.0205654331938711e-06
bain_ylf_hun,0,2.9684498213896952e-05
balrog_Dornhoth_andrann,0,3.6620593149028306e-07
balrog_aear_Gwathuirim,0,0.0011566851358846308
balrog_fervain_pent,0,6.07905591304299e-06
balrog_gil_rhosc,0,6.585425622579476e-05
balrog_gond_fuin,0,0.0008309592643893397
balrog_minas_galvorn,0,3.6060088361774715e-05
baneth_celon_lossen,0,1.2626112263569405e-05
baneth_harad_heledir,0,9.063328523333689e-07
baneth_nidh_cyron,0,4.05781291906151e-06
baneth_pilin_tachol,0,2.77745450218864e-06
baneth_tamin_gli,0,1.1861986148182422e-05
baneth_thurin_meldir,1,0.994230214652489
barad_amath_salph,0,4.2423538071986195e-05
barad_bregedur_ai,0,1.3085928331855421e-05
barad_cirion_haust,0,3.884318559804624e-07
barad_glamor_riel,0,1.9521416989309698e-05
barad_nur_gobennas,0,3.094916222190847e-07
barad_ogol_sammar,0,3.2970333840608855e-05
barad_peredhel_minas,0,0.09276503815651052
bass_amarth_elvellon,0,1.380287401168742e-05
bass_archam_rhosc,1,0.9980055740490791
bass_dol_muinthel,0,1.3509978172208965e-06
bass_echad_gwael,0,8.480143012539923e-07
bass_gwilwileth_lunt,0,0.006968553406136655
bass_lossen_nim,0,3.057324073277463e-05
bass_myril_guldur,0,6.9525893237163566e-06
bass_thamas_galadhrim,0,7.34301585108948e-05
bass_ulug_aegas,0,1.9975478116979173e-06
baug_agarwaen_angos,0,0.00036886771871192016
baug_gwarth_ram,0,6.999765155490346e-07
baug_randir_loss,0,0.002437651092454469
baug_tavor_pent,0,0.4195834651194392
bellas_Tawarwaith_nothrim,0,1.0562363154318156e-05
bellas_baug_menel,0,2.7621026455719328e-05
bellas_gul_aras,0,3.5796782218399868e-06
bellas_luithien_melethril,0,1.896909977248053e-07
bellas_nell_amath,0,8.199392594977908e-07
bellas_rochben_aith,0,5.583852852807757e-06
bellas_tachol_hand,0,3.601044520116535e-05
bragol_bronwe_lagor,0,4.0342714298725524e-06
bragol_fae_aphadrim,0,8.772758395870821e-07
bragol_galenas_raug,0,0.00010689132716905249
bragol_galvorn_gwend,0,0.0001560921853464498
bragol_gwachaedir_nost,0,2.122201821003739e-06
bragol_gwathui_gobennas,0,0.006460254684519448
bragol_laes_tathar,1,0.0037239044258967203
bragol_mirdan_ira,0,0.004521040582812361
bragol_ninglor_ank,0,5.134671312861428e-05
bragol_nothrim_gas,0,6.944169530854596e-06
bragol_onodrim_nimbrethil,0,3.049694296378297e-07
bragol_pethron_anwar,0,2.1595022495198767e-05
braig_adar_laer,0,1.6841976419848352e-06
braig_corch_dannas,0,2.005306234216881e-06
braig_dunedhel_elu,0,0.0001648369370159279
braig_fern_nim,0,1.6872284751671768e-06
braig_graw_bellas,0,2.5678301713431125e-05
braig_hu_badhor,0,1.3370920883583491e-06
braig_lend_randir,0,2.7655521978058976e-06
braig_loss_hal,1,0.00021129992592834067
braig_minai_ram,0,0.0002508573240624755
braig_randir_gwanur,0,2.5613583290890508e-06
bregedur_ah_aeruil,0,8.43627786562004e-06
bregedur_celair_nost,0,0.0002170871582984486
bregedur_corf_romru,0,5.341956163299999e-06
bregedur_minai_aerlinn,0,4.266052647738804e-06
