object_id,target,pred_xgb
Mirion_gwathui_thor,0,0.0011957187671214342
Mirion_ingem_ank,0,0.0015447300393134356
Mirion_lain_iaun,0,0.0002147507038898766
Mirion_lalaith_neledh,0,0.0012647320982068777
Mirion_lunt_fae,0,0.0062454454600811005
Mirion_malad_adar,0,0.0007561968523077667
Mirion_saer_curunir,0,0.0022228623274713755
Mithrim_alae_cund,1,0.009300464764237404
Mithrim_firion_achas,0,0.003812316572293639
Mithrim_haudh_pethron,0,5.106074604555033e-05
Mithrim_ira_fae,0,0.0018388009630143642
Mithrim_lam_anann,0,0.005755597725510597
Mithrim_lang_elvellon,0,0.08716805279254913
Mithrim_mereth_rom,0,0.9391023516654968
Mithrim_merilin_gwachaedir,0,9.377459355164319e-05
Mithrim_mund_gas,0,0.00029833451844751835
Mithrim_pess_midh,0,0.009444016963243484
Rochirrim_aiglos_achas,0,0.00793114397674799
Rochirrim_araf_nim,0,0.001037987065501511
Rochirrim_araf_nimp,0,0.0003617826150730252
Rochirrim_dunadan_annon,0,0.1724432110786438
Rochirrim_gwael_muinthel,0,5.273116403259337e-05
Rochirrim_haeron_cenedril,0,0.00027507709455676377
Rochirrim_lang_hador,0,0.00014985540474299341
Rochirrim_lebdas_pethron,0,0.0021601952612400055
Rochirrim_navaer_luithien,0,0.0006310034659691155
Rochirrim_nost_aes,0,0.005475134123116732
Rochirrim_pennas_fervain,0,0.11643969267606735
Rochirrim_pent_gil,0,0.0009658511844463646
Rochirrim_raegdan_tavor,0,0.002491240156814456
Rochirrim_rust_adab,0,0.0004182774282526225
Sindarin_araf_pilin,1,0.8773870468139648
Sindarin_cund_amloth,0,0.0005587110063061118
Sindarin_elu_ah,0,0.0007266547181643546
Sindarin_gwachaedir_lachenn,0,0.00030682727810926735
Sindarin_lalaith_bregedur,0,0.0010444222716614604
Sindarin_lam_dunedhel,0,0.0008600278524681926
Sindarin_minas_fervain,0,0.0005951321800239384
Sindarin_rusc_glamog,0,0.008171681314706802
Tawarwaith_Gwathuirim_cabed,0,0.00033198841265402734
Tawarwaith_cabed_aeglir,0,0.0038401572965085506
Tawarwaith_gaw_in,0,0.21285554766654968
Tawarwaith_melethril_drego,0,0.00041244897875003517
Tawarwaith_puig_morn,0,0.0067280190996825695
Tawarwaith_raegdan_nost,0,0.0025857265572994947
Tawarwaith_rovalug_mund,0,0.00047478024498559535
ablad_dam_roch,0,5.671342296409421e-05
ablad_maen_aranarth,0,0.006936798337846994
ablad_puig_manadh,0,0.0014139350969344378
ablad_vin_faen,1,0.9122844934463501
achad_adan_balrog,0,0.02204461582005024
achad_corch_nothrim,0,0.003600708907470107
achad_fae_eilian,0,0.000538323656655848
achad_gwaloth_pilin,0,0.0016888370737433434
achad_minas_adan,0,0.005733485799282789
achad_thamas_hend,0,0.002696721348911524
acharn_adel_baug,0,3.143112189718522e-05
acharn_firion_morn,0,0.0005659741000272334
acharn_lend_Mithrim,0,0.0007390786777250469
acharn_magol_nadhras,0,0.007811120245605707
acharn_nost_mil,0,0.35230177640914917
acharn_per_gwaloth,1,0.84303218126297
acharn_uir_bregedur,0,0.43976637721061707
achas_eilian_lossen,0,4.285077011445537e-05
achas_grond_pilin,0,0.018908144906163216
achas_hal_nana,0,0.003467472968623042
achas_hwiniol_nothrim,0,0.0005605130572803319
achas_iar_gaur,0,0.00021969221415929496
achas_lavan_saig,0,0.651049792766571
achas_riel_braig,0,0.0011120176641270518
achas_rom_cair,0,0.002120504854246974
achas_saer_hand,1,0.17831473052501678
achas_salab_cenedril,0,0.001406730036251247
adab_Gonhir_gwanur,0,0.00047010689741000533
adab_amdir_gli,0,0.0010587514843791723
adab_cabor_gwaun,0,0.007431685458868742
adab_drafn_amloth,0,5.492776108440012e-05
adab_faun_aith,0,0.0030332563910633326
adab_magol_cyron,0,0.00014134246157482266
adab_peredhel_hend,0,0.0028531106654554605
adab_rach_pess,0,0.0001552031608298421
adab_rochben_lathron,0,0.0010407293448224664
adab_thul_rust,1,0.0074798730202019215
adan_Druadan_annon,0,0.000886591908056289
adan_cae_morgul,0,0.136153444647789
adan_fern_nothrim,0,0.22283270955085754
adan_galad_alagos,0,3.2794898288557306e-05
adan_lachenn_gwanur,0,0.0002218847075710073
adan_lhug_hervess,0,0.0016560266958549619
adan_rom_alae,0,0.0015479899011552334
adar_amlug_eryn,0,0.0027972161769866943
adar_ang_eredh,0,0.000918543606530875
adar_glass_cenedril,0,0.009863332845270634
adar_hadhod_soga,0,0.00042953796219080687
adar_inias_hand,0,0.0004023697692900896
adar_lam_rist,0,0.0014351890422403812
adar_law_agor,0,0.00028166084666736424
adar_maethor_lasguil,0,0.0003274924820289016
adel_draug_gas,0,0.0016849297098815441
adel_glae_melethron,0,0.00022286191233433783
adel_nimp_toll,0,0.0015863359440118074
adel_pethron_imrad,1,0.945658266544342
adel_tirith_riel,0,3.996710802312009e-05
aderthad_cair_agar,0,1.6116047845571302e-05
aderthad_cirdan_Eluwaith,0,0.0027338513173162937
aderthad_cuil_nimbrethil,0,0.005810377188026905
aderthad_nimbrethil_gellui,0,0.10159344971179962
aderthad_ulug_nadhras,0,0.0010969082359224558
aduial_anann_aphadrim,0,0.006473998539149761
aduial_gli_hast,0,0.0005412810714915395
aduial_malad_gorn,0,0.003838140284642577
aduial_mindon_harad,0,0.0013172307517379522
aduial_nur_luith,0,0.001770127797499299
aear_agarwaen_cund,0,8.19272972876206e-05
aear_aiglos_nadhras,0,0.0015473032835870981
aear_glamog_rodwen,0,0.00018305143748875707
aear_glass_morn,0,0.00041157216764986515
aear_lunt_nana,0,0.00045715837040916085
aear_morgul_heleg,0,8.163516031345353e-05
aear_salab_cuin,0,0.00045304681407287717
aegas_Druadan_gli,0,0.0007044251542538404
aegas_ank_ungol,0,0.020279038697481155
aegas_gaw_navaer,0,0.0004926519468426704
aegas_ryn_imlad,0,0.0015839692205190659
aegas_tobas_dunedhel,0,0.00017715564172249287
aeglir_Dornhoth_adan,0,0.0009292021277360618
aeglir_certh_bregedur,0,0.0031956378370523453
aeglir_min_graw,0,0.0012681959196925163
aerlinn_Elrim_alph,0,0.00018153127166442573
aerlinn_Eru_cenedril,0,0.001516929129138589
aerlinn_aduial_aear,0,0.0017600415740162134
aerlinn_gwarth_thor,0,0.0004071189905516803
aerlinn_hand_gul,0,0.00025162711972370744
aerlinn_heron_luith,1,0.8052341938018799
aerlinn_laer_aith,0,0.0013997122878208756
aerlinn_nadhras_cund,0,8.648826042190194e-05
aerlinn_nagol_bellas,0,0.008016197942197323
aerlinn_raef_nimbrethil,0,0.00027272451552562416
aerlinn_saer_nell,0,0.004207308869808912
aerlinn_sirion_gli,0,0.0011992159998044372
aerlinn_ylf_lagor,0,0.0004211154009681195
aeruil_corch_min,1,0.48615220189094543
aeruil_cugu_rach,0,0.00025376584380865097
aeruil_rust_harad,0,0.00015354204515460879
aeruil_tavor_ogol,0,0.06505655497312546
aes_baug_lobor,0,0.0006182798533700407
aes_eglan_glae,0,0.001687098410911858
aes_espalass_iphant,0,0.004268015269190073
aes_faun_melethron,0,0.02089805155992508
aes_hub_law,0,0.0002552669611759484
aes_lavan_adan,0,0.00016312138177454472
aes_lorn_pendrath,0,0.003990905825048685
aes_min_uan,0,0.015895526856184006
aes_minai_fervain,0,0.0005805762484669685
aes_perian_fae,0,0.0007457784377038479
aes_rhovan_erchion,0,0.014978479593992233
aes_sammar_thul,0,0.0015405332669615746
agar_Tawarwaith_Sindarin,0,0.00090100581292063
agar_badhor_agarwaen,0,0.0054658339358866215
agar_cugu_glaur,0,0.0005804008687846363
agar_graw_pethron,0,0.0030477377586066723
agar_iar_glandagol,0,0.004508191719651222
agar_neledh_imrath,0,0.007696244399994612
agarwaen_Elrim_muinthel,0,0.006663506384938955
agarwaen_cund_rhosc,0,0.8707392811775208
agarwaen_galadh_galadhrim,0,0.00016309882630594075
agarwaen_guldur_Ithil,0,0.0005900236428715289
agarwaen_hu_fervain,0,0.0006990879774093628
agarwaen_meldir_forodrim,0,0.00030144694028422236
agarwaen_tobas_andrann,0,0.036587487906217575
aglareb_angos_sador,0,0.00025495002046227455
aglareb_araf_glamor,0,0.0006247048149816692
aglareb_gwarth_gli,0,0.0004599293752107769
aglareb_imloth_cabor,0,8.854237967170775e-05
aglareb_panas_sammar,0,8.797588816378266e-05
aglareb_thangail_nana,0,3.357978494022973e-05
aglareb_uan_midh,0,0.0018512073438614607
agor_aes_laes,0,3.818466211669147e-05
agor_annon_rudh,0,0.0009719186346046627
agor_araf_faradrim,0,0.0017195924883708358
agor_certh_heron,0,0.005243381485342979
agor_galenas_pod,0,0.000262995483353734
agor_gaurwaith_hervenn,0,4.158912270213477e-05
agor_glass_glamog,0,0.00014054094208404422
agor_gondrath_pent,0,0.0005467424634844065
agor_grond_min,0,0.0007972733583301306
agor_luithien_harad,0,0.11970209330320358
agor_yll_tachol,0,0.000671986723318696
ah_Druadan_gwador,0,3.193280645064078e-05
ah_achad_bain,1,0.8909315466880798
ah_anwar_Sindarin,0,0.0015605890657752752
ah_calad_mithren,0,5.764010711573064e-05
ah_eirien_mithren,0,0.0001316360430791974
ah_eredh_annon,0,0.00265860790386796
ah_fervain_Ennor,0,0.0003466398629825562
ah_gorn_per,0,0.005146562121808529
ah_gorn_ruith,0,0.0012562930351123214
ah_gwaun_acharn,0,0.0012362966081127524
ah_imrad_ai,0,0.000633853254839778
ah_lam_lobor,0,0.002274936530739069
ah_magol_thor,0,0.0006153349531814456
ah_mir_Mithrim,0,1.5839284969842993e-05
ah_muinthel_tobas,0,0.002532664919272065
ah_navaer_agarwaen,0,0.00019059678015764803
ah_rom_firion,0,0.1605413407087326
ah_ryn_gellui,0,0.0004281724977772683
ah_sador_imloth,0,0.00016316586697939783
ah_saelor_hend,0,0.000263782509136945
ah_sammar_nost,0,0.3926307260990143
ah_sirion_perian,0,0.00011426372657297179
ah_ungol_nath,0,0.0012488615466281772
ai_cirdan_uir,0,0.0029660153668373823
ai_hub_hwiniol,0,0.00015491263184230775
ai_limlug_ninglor,0,0.00011221729801036417
ai_lorn_Mirion,0,0.00047010151320137084
ai_peredhel_laer,1,0.3907594382762909
ai_ylf_tamin,0,0.43295103311538696
aiglos_Sindarin_glass,0,0.0005423692055046558
aiglos_aeglir_ryn,0,0.003146914066746831
aiglos_bass_yll,0,0.007900613360106945
aiglos_emel_talraph,0,0.00011603148595895618
aiglos_inias_tachol,0,0.00023091521870810539
aiglos_iphant_corf,0,0.001817498472519219
aiglos_per_cenedril,0,0.0007609464810229838
aiglos_roch_nim,0,0.0008125961758196354
aiglos_ryn_gwael,0,0.000352886418113485
aiglos_saig_mindon,0,0.0015497466083616018
aith_annon_fast,0,0.010446791537106037
aith_certh_midh,0,0.00012116777361370623
aith_fae_tirith,0,8.802707452559844e-05
aith_firen_corch,0,0.002928481437265873
aith_glass_firiel,0,3.290711174486205e-05
aith_gwarth_lagor,0,3.132797064608894e-05
alae_Sindarin_lembas,0,0.001504476647824049
alae_celon_faradrim,0,0.018278485164046288
alae_dol_nimp,1,0.03855805844068527
alae_eryn_hand,0,0.0002404334954917431
alae_guldur_ithron,0,0.00012478561257012188
alae_haeron_aphadrim,0,0.0006204296951182187
alae_hend_heron,0,0.0021790119353681803
alae_lathron_aran,0,0.009799669496715069
alae_lost_hu,0,0.8864066004753113
alae_saew_dannas,0,0.0006884788163006306
alag_amlug_gaurwaith,0,0.004063167609274387
alag_haradrim_celair,1,0.9382075071334839
alag_nimp_laer,0,0.00036961393197998405
alagos_firiel_gas,0,6.865646719234064e-05
alagos_hador_melethril,0,0.6373550891876221
alagos_honeg_bragol,0,0.0012734095798805356
alagos_nadhras_iar,0,9.90194093901664e-05
alagos_rach_ris,0,6.553740240633488e-05
alagos_tinnu_sammar,0,0.0007287192274816334
alph_alag_lunt,1,0.9932910203933716
alph_celon_archam,0,0.0007701298454776406
alph_celon_gwaloth,0,0.002448347629979253
alph_hud_Eru,0,0.00044262208393774927
alph_ist_faun,0,0.00025019439635798335
alph_nana_panas,0,0.00016077958571258932
amarth_ai_Gonhir,0,0.015045292675495148
amarth_firiel_aglareb,0,0.0004506112018134445
amarth_heledir_gil,0,0.00019723466539289802
amarth_min_thamas,0,0.002014945261180401
amarth_pilin_ram,0,0.003292578738182783
amarth_riel_tinnu,0,0.0008742422796785831
amarth_saew_melethron,0,9.067355858860537e-05
amath_cabor_minas,0,0.00013094923633616418
amath_celon_agarwaen,0,0.0003996372688561678
amath_gwador_helegnen,0,4.9916056013898924e-05
amath_haust_eilian,0,0.0059763770550489426
amath_heron_minas,0,0.001686548232100904
amath_lobor_rhun,0,0.003769512288272381
amath_nadhras_rhun,0,9.080568270292133e-05
amath_rochben_nim,0,0.00047809237730689347
amath_ulug_Eru,0,0.00048707856331020594
amath_ylf_glamog,0,0.039742834866046906
amdir_hul_hervenn,0,0.001198106212541461
amdir_ithildin_laer,0,0.00014146705507300794
amdir_minuial_pod,0,0.00019689288455992937
amdir_ruith_braig,0,0.006135527044534683
amloth_aith_inias,0,0.001292545348405838
amloth_gaw_lalaith,0,0.001042694435454905
amloth_glamog_gwaun,0,0.0037885948549956083
amloth_hu_magol,0,0.0009267030982300639
amloth_iphant_nur,0,0.006920980289578438
amloth_pess_gwathui,0,0.0006111393449828029
amloth_talraph_puig,0,0.0006247754208743572
amloth_uruk_cuin,0,0.00010561240196693689
amlug_grond_rudh,0,0.0019391451496630907
amlug_ithron_Ennor,0,0.05837598815560341
amlug_loss_ang,0,0.001465278910472989
amlug_raegdan_heledh,0,0.00020586249593179673
amon_adel_aeglir,0,0.00027373339980840683
amon_cirion_annon,1,0.2655625343322754
amon_corch_idhren,1,0.953203022480011
amon_corf_Druadan,0,0.007013777270913124
amon_imloth_luin,1,0.19850876927375793
anann_acharn_midh,0,0.07071980834007263
anann_haradrim_haudh,0,0.015192530117928982
anann_lasguil_araf,0,0.004926571622490883
anann_nath_echad,0,0.0003025430196430534
anann_per_pess,0,0.005764614790678024
anann_raegdan_lost,0,0.0006747815641574562
anann_rhovan_Gwathuirim,0,0.0004065304819960147
anann_rom_anwar,0,0.0020268913358449936
anann_saew_aranarth,0,0.0032346148509532213
anann_talraph_haeron,0,0.01709936186671257
anann_uir_ang,0,0.0016383787151426077
anann_ungol_agarwaen,1,0.13586559891700745
andrann_Gonhir_cuil,0,0.0004569118027575314
andrann_achad_tinnu,0,0.006520247086882591
andrann_calad_gador,0,0.0022693693172186613
andrann_galas_rochben,0,2.2194521079654805e-05
andrann_hun_cirdan,0,0.002818972570821643
andrann_luithien_Ennor,0,0.003307509934529662
andrann_puig_fern,0,0.002026296453550458
ang_cugu_harad,0,0.0050960625521838665
ang_midh_hu,0,0.000917538593057543
ang_neledh_aith,0,0.01383165642619133
ang_thor_gaur,0,0.0008599745924584568
ang_ungol_rochben,0,0.0014551738277077675
angos_achad_hu,0,0.01902036741375923
angos_annon_aegas,0,9.37294535106048e-05
angos_celon_lain,0,0.005825971718877554
angos_dagnir_tamin,0,0.019752560183405876
angos_hadhod_haudh,0,0.007768835406750441
angos_hast_hud,0,0.0021932872477918863
angos_maecheneb_heleg,0,0.00029144450672902167
angos_pod_cabed,0,0.011978127993643284
angos_rochir_aras,1,0.9347016215324402
angos_rusc_curunir,0,0.002222826238721609
angos_tamin_haust,0,4.67355057480745e-05
ank_anann_cugu,1,0.8637735247612
ank_cirdan_ryn,0,0.0001066732220351696
ank_ennorath_cuin,0,0.0015048619825392962
ank_fast_luithien,0,0.0006164243677631021
ank_glandagol_law,0,0.0013166744029149413
ank_gwaun_haradrim,0,0.9100738763809204
ank_heledh_rudh,0,6.73834074405022e-05
ank_parf_laes,0,0.0011055071372538805
ank_raegdan_iaun,0,0.12120380252599716
ank_rovalug_eilian,0,0.008919439278542995
ank_sammar_rudh,0,0.00025758883566595614
annon_adab_lossen,0,0.0004787803045473993
annon_bragol_heledir,0,0.20404841005802155
annon_callon_cyron,0,0.0032508638687431812
annon_elvellon_gorn,0,0.0043200054205954075
annon_gwend_lain,0,0.004993674345314503
annon_lorn_baug,0,0.6740303039550781
annon_salab_aderthad,0,0.0008007151773199439
annon_tinnu_faun,0,0.000141639553476125
anwar_gas_gaw,0,3.518833182170056e-05
anwar_gilgalad_luith,1,0.5091169476509094
anwar_lunt_hador,0,2.4495286197634414e-05
anwar_mithren_hal,0,0.00034335418604314327
anwar_myril_amon,0,0.009452817030251026
anwar_raef_fervain,0,0.0002578773128334433
anwar_randir_myril,0,0.0010028950637206435
anwar_thamas_agar,0,0.0031000920571386814
aphadrim_aduial_perian,0,0.024731798097491264
aphadrim_braig_lin,0,0.023560578003525734
aphadrim_gwaun_thavron,0,0.0009328981977887452
aphadrim_harad_aiglos,0,0.421758770942688
aphadrim_lain_minai,0,0.0004710001521743834
aphadrim_neledh_ist,0,0.002803947776556015
aphadrim_tegilbor_helegnen,0,0.0008932089549489319
araf_agar_maecheneb,0,0.00010110178118338808
araf_cabed_raef,0,0.0034893383271992207
araf_glamog_echad,1,0.8522352576255798
araf_gwaun_nagol,0,0.0037267489824444056
araf_hub_faun,0,0.0009011736256070435
araf_lebenedh_nost,0,0.01350340060889721
aran_aear_muinthel,0,0.00022935072774998844
aran_dannas_malad,0,0.002434035763144493
aran_gwachaedir_lost,0,0.0007571587339043617
aran_hand_in,0,0.0001920501672429964
aran_hast_Eru,0,0.0004764239420183003
aran_honeg_sirion,0,0.0017466314602643251
aran_lin_gwaun,0,5.203809269005433e-05
aran_puig_Druadan,0,0.00028565298998728395
aran_saew_rodwen,1,0.4080865979194641
aranarth_aear_faradrim,0,0.00012466074258554727
aranarth_faun_hand,0,0.0015407564351335168
aranarth_gellui_melethril,0,0.007109684869647026
aranarth_gwilwileth_laer,0,0.04317142441868782
aranarth_rhovan_lasguil,0,0.42878884077072144
aranarth_sirion_adan,0,9.37127333600074e-05
aranarth_tobas_gellui,0,0.0002531413920223713
aras_Elrim_Gwathuirim,0,0.058808259665966034
aras_ang_aeruil,0,0.00026934841298498213
aras_gilgalad_tann,0,0.0006131225964054465
aras_lembas_bain,0,0.00044283876195549965
aras_malad_Eru,0,0.0006706297281198204
aras_minai_yll,0,0.00012119585153413936
aras_nadhras_galas,0,0.009128418751060963
aras_riel_heleg,0,0.00021521457529161125
aras_rusc_rhovan,0,0.0011198694119229913
aras_ryn_manadh,0,1.670169149292633e-05
archam_alag_rist,0,0.003941063769161701
archam_calad_lossen,0,0.000256942497799173
archam_elu_rochben,0,0.001025269040837884
archam_gli_heron,0,0.0005246673827059567
archam_hu_cirion,0,0.023612814024090767
archam_lang_alph,0,0.0033561622258275747
archam_puig_hervess,0,0.0024431266356259584
archam_rhach_imlad,0,0.022946752607822418
archam_roch_faradrim,0,0.0002094520750688389
archam_tachol_pennas,0,0.0006993121351115406
badhor_Dornhoth_heledh,0,0.0017909432062879205
badhor_Sindarin_laer,0,0.0006835127715021372
badhor_firiel_tinnu,0,0.0035294489935040474
badhor_graw_aiglos,0,0.0014010245213285089
badhor_hervenn_minai,0,0.00043450453085824847
badhor_magol_merilin,0,0.0003153737634420395
badhor_mirdan_hwiniol,0,0.004080563317984343
badhor_onodrim_alagos,0,0.000586944108363241
badhor_rhach_rach,0,0.00035675696562975645
badhor_rist_maecheneb,0,0.001289761858060956
badhor_rudh_morgul,0,0.014675529673695564
badhor_talraph_lam,1,0.751111626625061
bain_caras_nath,0,0.002936700591817498
bain_gobennas_minas,0,0.00034594230237416923
bain_gwaloth_navaer,0,0.0025559330824762583
bain_haudh_lost,0,4.213668580632657e-05
bain_ylf_hun,0,0.004966195207089186
balrog_Dornhoth_andrann,0,3.4244381822645664e-05
balrog_aear_Gwathuirim,0,0.02469601295888424
balrog_fervain_pent,0,0.0029887352138757706
balrog_gil_rhosc,0,0.010989295318722725
balrog_gond_fuin,0,0.0025825630873441696
balrog_minas_galvorn,0,0.002752868924289942
baneth_celon_lossen,0,0.00013392527762334794
baneth_harad_heledir,0,0.0005420655943453312
baneth_nidh_cyron,0,0.00027182267513126135
baneth_pilin_tachol,0,0.00015935635019559413
baneth_tamin_gli,0,0.0003629033744800836
baneth_thurin_meldir,1,0.8921753168106079
barad_amath_salph,0,0.00043744363938458264
barad_bregedur_ai,0,0.0018833677750080824
barad_cirion_haust,0,1.9581866581575014e-05
barad_glamor_riel,0,0.0006061190506443381
barad_nur_gobennas,0,0.00013630901230499148
barad_ogol_sammar,0,0.0022505857050418854
barad_peredhel_minas,0,0.7651747465133667
bass_amarth_elvellon,0,0.0011110403575003147
bass_archam_rhosc,1,0.9915547966957092
bass_dol_muinthel,0,0.0006027471972629428
bass_echad_gwael,0,0.0015011136420071125
bass_gwilwileth_lunt,0,0.05212688073515892
bass_lossen_nim,0,0.0005244838539510965
bass_myril_guldur,0,0.0009864940075203776
bass_thamas_galadhrim,0,0.0032875374890863895
bass_ulug_aegas,0,0.0015027819899842143
baug_agarwaen_angos,0,0.009417188353836536
baug_gwarth_ram,0,6.373413634719327e-05
baug_randir_loss,0,0.02379278838634491
baug_tavor_pent,0,0.8490903973579407
bellas_Tawarwaith_nothrim,0,0.00024858678807504475
bellas_baug_menel,0,0.012643793597817421
bellas_gul_aras,0,0.0007611906039528549
bellas_luithien_melethril,0,0.00020715237769763917
bellas_nell_amath,0,0.00038443499943241477
bellas_rochben_aith,0,0.00018083470058627427
bellas_tachol_hand,0,0.002462269039824605
bragol_bronwe_lagor,0,0.0017310449620708823
bragol_fae_aphadrim,0,0.0004243583825882524
bragol_galenas_raug,0,0.001264704973436892
bragol_galvorn_gwend,0,0.015822207555174828
bragol_gwachaedir_nost,0,0.0010467790998518467
bragol_gwathui_gobennas,0,0.08298096060752869
bragol_laes_tathar,1,0.05222463980317116
bragol_mirdan_ira,0,0.06811194866895676
bragol_ninglor_ank,0,0.003270694985985756
bragol_nothrim_gas,0,8.190463995561004e-05
bragol_onodrim_nimbrethil,0,0.0003146163944620639
bragol_pethron_anwar,0,5.3491377911996096e-05
braig_adar_laer,0,0.0011014726478606462
braig_corch_dannas,0,0.0014886956196278334
braig_dunedhel_elu,0,0.0007160675595514476
braig_fern_nim,0,2.600356310722418e-05
braig_graw_bellas,0,0.0010505744721740484
braig_hu_badhor,0,0.0008284812211059034
braig_lend_randir,0,0.0016354697290807962
braig_loss_hal,1,0.01798028126358986
braig_minai_ram,0,0.0021831525955349207
braig_randir_gwanur,0,0.0010931955184787512
bregedur_ah_aeruil,0,0.0009277902427129447
bregedur_celair_nost,0,0.010728126391768456
bregedur_corf_romru,0,0.0010594406630843878
bregedur_minai_aerlinn,0,0.00047407319652847946
bregedur_rom_rochben,1,0.6781637072563171
bronwe_aderthad_law,0,0.008139420300722122
bronwe_galas_cund,0,0.01378567609935999
bronwe_gath_tavor,0,0.011661493219435215
bronwe_imloth_ithildin,0,0.0034491149708628654
bronwe_manadh_firiel,0,0.0005688152159564197
bronwe_riel_pilin,0,0.005854163318872452
cabed_ang_sirion,0,0.0006421803263947368
cabed_cirion_nidh,0,0.0007995687192305923
cabed_cuil_gondrath,0,0.0002673507551662624
cabed_dol_cenedril,0,0.0020529862958937883
cabed_gellui_peredhel,0,0.4025924503803253
cabed_hub_merilin,0,0.0012226833496242762
cabed_mereth_iphant,1,0.017508696764707565
cabed_min_sammar,0,0.0005254927091300488
cabed_sador_aranarth,0,0.002089881803840399
cabor_aran_melethril,0,0.38427603244781494
cabor_duin_magor,0,0.00010162605758523569
cabor_firiel_rhosc,0,0.0007062312215566635
cabor_gaurwaith_Gwathuirim,1,0.37046971917152405
cabor_merilin_hwiniol,0,0.0004505375400185585
cabor_minas_Gonhir,0,0.0010007774690166116
cabor_paich_galad,0,0.0001504863175796345
cabor_saelor_law,0,0.005807132925838232
cae_Ennor_hun,0,0.061823438853025436
cae_Ennor_ulug,0,0.0007387688383460045
cae_Mithrim_fervain,0,0.003319073934108019
cae_cair_merilin,0,0.00013338324788492173
