object_id,target,pred_resnet
Gwathuirim_hwiniol_celon,0.0,0.07309718430042267
Gwathuirim_meldir_fuin,1.0,0.8676020354032516
Gwathuirim_mund_ram,0.0,0.02062196866609156
Gwathuirim_rochir_drafn,0.0,0.1402281355112791
Ithil_caras_hadhod,0.0,0.03655890782829374
Ithil_eglan_melethril,0.0,0.015764215146191418
Ithil_fern_maen,0.0,0.04028330114670098
Ithil_fuin_salph,0.0,0.015940740588121116
Ithil_law_galas,0.0,0.07191797206178308
Ithil_menel_agar,0.0,0.054273541551083326
Ithil_minas_elvellon,0.0,0.04919155011884868
Ithil_sogannen_glandagol,0.0,0.028198395506478846
Ithil_tobas_rodwen,0.0,0.04662183811888099
Ithil_uan_hub,0.0,0.21494224295020103
Ithil_uanui_Eluwaith,0.0,0.06479634717106819
Mirion_adar_Druadan,0.0,0.017828000825829804
Mirion_baug_angos,0.0,0.011348000727593899
Mirion_galadh_heledh,0.0,0.1837937217205763
Mirion_gwathui_lebdas,0.0,0.05955454986542463
Mirion_gwathui_thor,0.0,0.02304017503047362
Mirion_ingem_ank,0.0,0.0018508114735595882
Mirion_lain_iaun,0.0,0.024591425783000886
Mirion_lalaith_neledh,0.0,0.015636748517863452
Mirion_lunt_fae,0.0,0.015443602111190557
Mirion_malad_adar,0.0,0.04256508266553283
Mirion_saer_curunir,0.0,0.04197782138362527
Mithrim_alae_cund,1.0,0.13962259329855442
Mithrim_firion_achas,0.0,0.022938562906347215
Mithrim_haudh_pethron,0.0,0.01928085647523403
Mithrim_ira_fae,0.0,0.04070830577984452
Mithrim_lam_anann,0.0,0.004111555841518566
Mithrim_lang_elvellon,0.0,0.17311982810497284
Mithrim_mereth_rom,0.0,0.5955729857087135
Mithrim_merilin_gwachaedir,0.0,0.048856761772185564
Mithrim_mund_gas,0.0,0.03897415241226554
Mithrim_pess_midh,0.0,0.24183768965303898
Rochirrim_aiglos_achas,0.0,0.06627543945796788
Rochirrim_araf_nim,0.0,0.033943088608793914
Rochirrim_araf_nimp,0.0,0.3022461608052254
Rochirrim_dunadan_annon,0.0,0.10289998725056648
Rochirrim_gwael_muinthel,0.0,0.0074253026250517
Rochirrim_haeron_cenedril,0.0,0.0483193420805037
Rochirrim_lang_hador,0.0,0.021375736687332392
Rochirrim_lebdas_pethron,0.0,0.15749922208487988
Rochirrim_navaer_luithien,0.0,0.016831734334118664
Rochirrim_nost_aes,0.0,0.07893368788063526
Rochirrim_pennas_fervain,0.0,0.2120931390672922
Rochirrim_pent_gil,0.0,0.02264097728766501
Rochirrim_raegdan_tavor,0.0,0.03281619492918253
Rochirrim_rust_adab,0.0,0.012805352918803692
Sindarin_araf_pilin,1.0,0.3715364374220371
Sindarin_cund_amloth,0.0,0.010428717389004305
Sindarin_elu_ah,0.0,0.023514346801675856
Sindarin_gwachaedir_lachenn,0.0,0.03416770958574489
Sindarin_lalaith_bregedur,0.0,0.08813648857176304
Sindarin_lam_dunedhel,0.0,0.08194751106202602
Sindarin_minas_fervain,0.0,0.013294572476297617
Sindarin_rusc_glamog,0.0,0.014058809712878428
Tawarwaith_Gwathuirim_cabed,0.0,0.08205987839028239
Tawarwaith_cabed_aeglir,0.0,0.025861955480650067
Tawarwaith_gaw_in,0.0,0.1416552420705557
Tawarwaith_melethril_drego,0.0,0.010006125958170742
Tawarwaith_puig_morn,0.0,0.037269767140969634
Tawarwaith_raegdan_nost,0.0,0.01002611214062199
Tawarwaith_rovalug_mund,0.0,0.0023129910114221275
ablad_dam_roch,0.0,0.014092303128563799
ablad_maen_aranarth,0.0,0.05900105508044362
ablad_puig_manadh,0.0,0.005204873756156303
ablad_vin_faen,1.0,0.5034560933709145
achad_adan_balrog,0.0,0.0924071460030973
achad_corch_nothrim,0.0,0.07829079311341047
achad_fae_eilian,0.0,0.004803291507414542
achad_gwaloth_pilin,0.0,0.05497671477496624
achad_minas_adan,0.0,0.1377455461770296
achad_thamas_hend,0.0,0.08208682388067245
acharn_adel_baug,0.0,0.03004467365099117
acharn_firion_morn,0.0,0.013046414926066063
acharn_lend_Mithrim,0.0,0.24063287489116192
acharn_magol_nadhras,0.0,0.015293976626708172
acharn_nost_mil,0.0,0.453894279897213
acharn_per_gwaloth,1.0,0.4887790009379387
acharn_uir_bregedur,0.0,0.29439347982406616
achas_eilian_lossen,0.0,0.12824249919503927
achas_grond_pilin,0.0,0.06777106458321214
achas_hal_nana,0.0,0.21133019030094147
achas_hwiniol_nothrim,0.0,0.030012105824425817
achas_iar_gaur,0.0,0.006384675005392637
achas_lavan_saig,0.0,0.4159028008580208
achas_riel_braig,0.0,0.040987743996083736
achas_rom_cair,0.0,0.06149814208038151
achas_saer_hand,1.0,0.16316519305109978
achas_salab_cenedril,0.0,0.04451118782162666
adab_Gonhir_gwanur,0.0,0.0036893491487717256
adab_amdir_gli,0.0,0.09121027030050755
adab_cabor_gwaun,0.0,0.08595287147909403
adab_drafn_amloth,0.0,0.01706317851494532
adab_faun_aith,0.0,0.01585843274369836
adab_magol_cyron,0.0,0.008678042620886117
adab_peredhel_hend,0.0,0.08262905105948448
adab_rach_pess,0.0,0.05951783154159784
adab_rochben_lathron,0.0,0.020291491178795695
adab_thul_rust,1.0,0.11660690046846867
adan_Druadan_annon,0.0,0.016680991218890995
adan_cae_morgul,0.0,0.025785407633520663
adan_fern_nothrim,0.0,0.792818233370781
adan_galad_alagos,0.0,0.028999623144045472
adan_lachenn_gwanur,0.0,0.02537227618813631
adan_lhug_hervess,0.0,0.030570773873478174
adan_rom_alae,0.0,0.0007982828586818869
adar_amlug_eryn,0.0,0.04229497292544693
adar_ang_eredh,0.0,0.04031965881586075
adar_glass_cenedril,0.0,0.05431412486359477
adar_hadhod_soga,0.0,0.18754512630403042
adar_inias_hand,0.0,0.2257414422929287
adar_lam_rist,0.0,0.08456976991146803
adar_law_agor,0.0,0.005825586686114548
adar_maethor_lasguil,0.0,0.04243957158178091
adel_draug_gas,0.0,0.0036718094197567552
adel_glae_melethron,0.0,0.030123764649033546
adel_nimp_toll,0.0,0.06874913070350885
adel_pethron_imrad,1.0,0.9304292649030685
adel_tirith_riel,0.0,0.00901109962433111
aderthad_cair_agar,0.0,0.0011618641765380744
aderthad_cirdan_Eluwaith,0.0,0.1635839994996786
aderthad_cuil_nimbrethil,0.0,0.02844684082083404
aderthad_nimbrethil_gellui,0.0,0.18068582098931074
aderthad_ulug_nadhras,0.0,0.034118090639822185
aduial_anann_aphadrim,0.0,0.06641771551221609
aduial_gli_hast,0.0,0.012432716437615454
aduial_malad_gorn,0.0,0.0793445073068142
aduial_mindon_harad,0.0,0.08052115514874458
aduial_nur_luith,0.0,0.07394794654101133
aear_agarwaen_cund,0.0,0.02621516672661528
aear_aiglos_nadhras,0.0,0.037028450751677155
aear_glamog_rodwen,0.0,0.05289438180625439
aear_glass_morn,0.0,0.23855137452483177
aear_lunt_nana,0.0,0.05471833795309067
aear_morgul_heleg,0.0,0.023496635956689715
aear_salab_cuin,0.0,0.013856200908776373
aegas_Druadan_gli,0.0,0.14740270003676414
aegas_ank_ungol,0.0,0.0845202598720789
aegas_gaw_navaer,0.0,0.02743031329009682
aegas_ryn_imlad,0.0,0.06695991661399603
aegas_tobas_dunedhel,0.0,0.0026818062497113715
aeglir_Dornhoth_adan,0.0,0.08621667046099901
aeglir_certh_bregedur,0.0,0.03025293635437265
aeglir_min_graw,0.0,0.12082437984645367
aerlinn_Elrim_alph,0.0,0.10140861012041569
aerlinn_Eru_cenedril,0.0,0.01193585351575166
aerlinn_aduial_aear,0.0,0.021328113158233464
aerlinn_gwarth_thor,0.0,0.01521580079861451
aerlinn_hand_gul,0.0,0.006743528530932963
aerlinn_heron_luith,1.0,0.40400025993585587
aerlinn_laer_aith,0.0,0.027700998820364475
aerlinn_nadhras_cund,0.0,0.01569949259283021
aerlinn_nagol_bellas,0.0,0.06133173080161214
aerlinn_raef_nimbrethil,0.0,0.04043758613988757
aerlinn_saer_nell,0.0,0.09439256088808179
aerlinn_sirion_gli,0.0,0.0065629160817479715
aerlinn_ylf_lagor,0.0,0.050144205801188946
aeruil_corch_min,1.0,0.6174838095903397
aeruil_cugu_rach,0.0,0.008846137636282947
aeruil_rust_harad,0.0,0.005492442403919995
aeruil_tavor_ogol,0.0,0.05598631501197815
aes_baug_lobor,0.0,0.04203056497499347
aes_eglan_glae,0.0,0.002230088910437189
aes_espalass_iphant,0.0,0.03096727724187076
aes_faun_melethron,0.0,0.3804125525057316
aes_hub_law,0.0,0.010603848291793838
aes_lavan_adan,0.0,0.045587363420054317
aes_lorn_pendrath,0.0,0.04068520059809089
aes_min_uan,0.0,0.241567462682724
aes_minai_fervain,0.0,0.04882768867537379
aes_perian_fae,0.0,0.043657734990119934
aes_rhovan_erchion,0.0,0.05709046637639403
aes_sammar_thul,0.0,0.058714482467621565
agar_Tawarwaith_Sindarin,0.0,0.021871072822250426
agar_badhor_agarwaen,0.0,0.025632536970078945
agar_cugu_glaur,0.0,0.03162244014674798
agar_graw_pethron,0.0,0.0475305775180459
agar_iar_glandagol,0.0,0.05126168858259916
agar_neledh_imrath,0.0,0.035761981504037976
agarwaen_Elrim_muinthel,0.0,0.10398148465901613
agarwaen_cund_rhosc,0.0,0.5330400913953781
agarwaen_galadh_galadhrim,0.0,0.022832133108749986
agarwaen_guldur_Ithil,0.0,0.028754819533787668
agarwaen_hu_fervain,0.0,0.04312724689953029
agarwaen_meldir_forodrim,0.0,0.011922206758754328
agarwaen_tobas_andrann,0.0,0.142825273796916
aglareb_angos_sador,0.0,0.022938183275982738
aglareb_araf_glamor,0.0,0.019628774258308113
aglareb_gwarth_gli,0.0,0.020727870403788984
aglareb_imloth_cabor,0.0,0.017958124255528674
aglareb_panas_sammar,0.0,0.0025311956997029483
aglareb_thangail_nana,0.0,0.02775062818545848
aglareb_uan_midh,0.0,0.057187178172171116
agor_aes_laes,0.0,0.012120995845180005
agor_annon_rudh,0.0,0.09355776337906718
agor_araf_faradrim,0.0,0.04575812758412212
agor_certh_heron,0.0,0.03394001675769687
agor_galenas_pod,0.0,0.12207041564397514
agor_gaurwaith_hervenn,0.0,0.0062762922898400575
agor_glass_glamog,0.0,0.053205904085189104
agor_gondrath_pent,0.0,0.006107208224420901
agor_grond_min,0.0,0.015427291233208962
agor_luithien_harad,0.0,0.27048545703291893
agor_yll_tachol,0.0,0.0738018520642072
ah_Druadan_gwador,0.0,0.013141307164914906
ah_achad_bain,1.0,0.8184785395860672
ah_anwar_Sindarin,0.0,0.14709635451436043
ah_calad_mithren,0.0,0.015451109742571134
ah_eirien_mithren,0.0,0.006026415561791509
ah_eredh_annon,0.0,0.018370926612988114
ah_fervain_Ennor,0.0,0.026420878944918513
ah_gorn_per,0.0,0.0886058546602726
ah_gorn_ruith,0.0,0.015483287628740072
ah_gwaun_acharn,0.0,0.13242835272103548
ah_imrad_ai,0.0,0.0791339143179357
ah_lam_lobor,0.0,0.02403870364651084
ah_magol_thor,0.0,0.02073235099669546
ah_mir_Mithrim,0.0,0.023672517854720354
ah_muinthel_tobas,0.0,0.04983540275134146
ah_navaer_agarwaen,0.0,0.008108286681817845
ah_rom_firion,0.0,0.40627283602952957
ah_ryn_gellui,0.0,0.005776386249635834
ah_sador_imloth,0.0,0.005628436297456574
ah_saelor_hend,0.0,0.008263276162324473
ah_sammar_nost,0.0,0.4789954349398613
ah_sirion_perian,0.0,0.00566765054827556
ah_ungol_nath,0.0,0.017192074737977237
ai_cirdan_uir,0.0,0.0518247801810503
ai_hub_hwiniol,0.0,0.03858445421792567
ai_limlug_ninglor,0.0,0.01473628543317318
ai_lorn_Mirion,0.0,0.0008424225161434151
ai_peredhel_laer,1.0,0.6397228389978409
ai_ylf_tamin,0.0,0.7291779220104218
aiglos_Sindarin_glass,0.0,0.006962132727494463
aiglos_aeglir_ryn,0.0,0.11269745137542486
aiglos_bass_yll,0.0,0.06716802809387445
aiglos_emel_talraph,0.0,0.03475576359778643
aiglos_inias_tachol,0.0,0.02494470146484673
aiglos_iphant_corf,0.0,0.002737429764238186
aiglos_per_cenedril,0.0,0.025654364959336817
aiglos_roch_nim,0.0,0.035573578206822276
aiglos_ryn_gwael,0.0,0.013717106005060486
aiglos_saig_mindon,0.0,0.04469562089070678
aith_annon_fast,0.0,0.04921322362497449
aith_certh_midh,0.0,0.005454584636026993
aith_fae_tirith,0.0,0.037460517371073365
aith_firen_corch,0.0,0.09739710669964552
aith_glass_firiel,0.0,0.010257895453833044
aith_gwarth_lagor,0.0,0.03168390737846494
alae_Sindarin_lembas,0.0,0.11621250305324793
alae_celon_faradrim,0.0,0.014797939802519977
alae_dol_nimp,1.0,0.14319620840251446
alae_eryn_hand,0.0,0.0005481349226101884
alae_guldur_ithron,0.0,0.02048662002198398
alae_haeron_aphadrim,0.0,0.09294455591589212
alae_hend_heron,0.0,0.11955355200916529
alae_lathron_aran,0.0,0.2327725701034069
alae_lost_hu,0.0,0.6772167906165123
alae_saew_dannas,0.0,0.03935803100466728
alag_amlug_gaurwaith,0.0,0.3427478149533272
alag_haradrim_celair,1.0,0.6268659383058548
alag_nimp_laer,0.0,0.056532928720116615
alagos_firiel_gas,0.0,0.011684033350320533
alagos_hador_melethril,0.0,0.5667022913694382
alagos_honeg_bragol,0.0,0.04413454909808934
alagos_nadhras_iar,0.0,0.017385344457579777
alagos_rach_ris,0.0,0.045948422979563475
alagos_tinnu_sammar,0.0,0.010671571915736422
alph_alag_lunt,1.0,0.8042526692152023
alph_celon_archam,0.0,0.013594980337074958
alph_celon_gwaloth,0.0,0.07419878663495183
alph_hud_Eru,0.0,0.011820995132438838
alph_ist_faun,0.0,0.011975858884397894
alph_nana_panas,0.0,0.028186688083224
amarth_ai_Gonhir,0.0,0.05974557902663946
amarth_firiel_aglareb,0.0,0.05965459393337369
amarth_heledir_gil,0.0,0.014778764423681423
amarth_min_thamas,0.0,0.0593068553134799
amarth_pilin_ram,0.0,0.04666711646132171
amarth_riel_tinnu,0.0,0.022887962986715138
amarth_saew_melethron,0.0,0.012308027129620314
amath_cabor_minas,0.0,0.019819739740341902
amath_celon_agarwaen,0.0,0.0036164666526019573
amath_gwador_helegnen,0.0,0.023451789980754256
amath_haust_eilian,0.0,0.026499924948439002
amath_heron_minas,0.0,0.013506569957826287
amath_lobor_rhun,0.0,0.06318366806954145
amath_nadhras_rhun,0.0,0.07014130055904388
amath_rochben_nim,0.0,0.050598706817254424
amath_ulug_Eru,0.0,0.02731884369859472
amath_ylf_glamog,0.0,0.45272477716207504
amdir_hul_hervenn,0.0,0.010194926493568346
amdir_ithildin_laer,0.0,0.026529755210503936
amdir_minuial_pod,0.0,0.024874601513147354
amdir_ruith_braig,0.0,0.12339399568736553
amloth_aith_inias,0.0,0.01467103889444843
amloth_gaw_lalaith,0.0,0.026232953183352947
amloth_glamog_gwaun,0.0,0.07362482137978077
amloth_hu_magol,0.0,0.08538924064487219
amloth_iphant_nur,0.0,0.04213292524218559
amloth_pess_gwathui,0.0,0.06511081848293543
amloth_talraph_puig,0.0,0.03269646130502224
amloth_uruk_cuin,0.0,0.010197140334639698
amlug_grond_rudh,0.0,0.039606128353625536
amlug_ithron_Ennor,0.0,0.17982808500528336
amlug_loss_ang,0.0,0.002984154401019623
amlug_raegdan_heledh,0.0,0.027916016813833266
amon_adel_aeglir,0.0,0.0485566679853946
amon_cirion_annon,1.0,0.17588474415242672
amon_corch_idhren,1.0,0.6148495599627495
amon_corf_Druadan,0.0,0.28159700334072113
amon_imloth_luin,1.0,0.10815599374473095
anann_acharn_midh,0.0,0.1168343797326088
anann_haradrim_haudh,0.0,0.05255352100357413
anann_lasguil_araf,0.0,0.02599786559585482
anann_nath_echad,0.0,0.008331274671945721
anann_per_pess,0.0,0.06653257785364985
anann_raegdan_lost,0.0,0.01800174592062831
anann_rhovan_Gwathuirim,0.0,0.024403515504673123
anann_rom_anwar,0.0,0.12392346560955048
anann_saew_aranarth,0.0,0.16712680459022522
anann_talraph_haeron,0.0,0.034848500858061016
anann_uir_ang,0.0,0.05930100753903389
anann_ungol_agarwaen,1.0,0.3745591789484024
andrann_Gonhir_cuil,0.0,0.03659973165486008
andrann_achad_tinnu,0.0,0.04012179933488369
andrann_calad_gador,0.0,0.08234513830393553
andrann_galas_rochben,0.0,0.01066396594978869
andrann_hun_cirdan,0.0,0.034313247771933675
andrann_luithien_Ennor,0.0,0.024597112089395523
andrann_puig_fern,0.0,0.016630407539196312
ang_cugu_harad,0.0,0.10501478239893913
ang_midh_hu,0.0,0.05853337631560862
ang_neledh_aith,0.0,0.16108927316963673
ang_thor_gaur,0.0,0.021604726556688547
ang_ungol_rochben,0.0,0.012765992985805497
angos_achad_hu,0.0,0.219548050314188
angos_annon_aegas,0.0,0.01374171144561842
angos_celon_lain,0.0,0.026858140714466572
angos_dagnir_tamin,0.0,0.07713798014447093
angos_hadhod_haudh,0.0,0.014708033835631795
angos_hast_hud,0.0,0.2565227635204792
angos_maecheneb_heleg,0.0,0.030857762787491083
angos_pod_cabed,0.0,0.07240978861227632
angos_rochir_aras,1.0,0.6861542016267776
angos_rusc_curunir,0.0,0.2980065494775772
angos_tamin_haust,0.0,0.01859777222853154
ank_anann_cugu,1.0,0.6309264898300171
ank_cirdan_ryn,0.0,0.007650920015294105
ank_ennorath_cuin,0.0,0.020026330195832998
ank_fast_luithien,0.0,0.011204494629055262
ank_glandagol_law,0.0,0.029766231105895713
ank_gwaun_haradrim,0.0,0.8419070094823837
ank_heledh_rudh,0.0,0.03748887777328491
ank_parf_laes,0.0,0.02284114182111807
ank_raegdan_iaun,0.0,0.42642396688461304
ank_rovalug_eilian,0.0,0.06032979488372803
ank_sammar_rudh,0.0,0.06827614083886147
annon_adab_lossen,0.0,0.0076194521971046925
annon_bragol_heledir,0.0,0.10158066544681787
annon_callon_cyron,0.0,0.05472665000706911
annon_elvellon_gorn,0.0,0.034206322859972715
annon_gwend_lain,0.0,0.1162082701921463
annon_lorn_baug,0.0,0.5144611895084381
annon_salab_aderthad,0.0,0.11777633614838123
annon_tinnu_faun,0.0,0.009000882710097358
anwar_gas_gaw,0.0,0.004856327956076711
anwar_gilgalad_luith,1.0,0.6928897202014923
anwar_lunt_hador,0.0,0.00818035580959986
anwar_mithren_hal,0.0,0.01207163167418912
anwar_myril_amon,0.0,0.008667694230098277
anwar_raef_fervain,0.0,0.003444739952101372
anwar_randir_myril,0.0,0.08987527713179588
anwar_thamas_agar,0.0,0.09480642899870872
aphadrim_aduial_perian,0.0,0.1558218179270625
aphadrim_braig_lin,0.0,0.019333313801325858
aphadrim_gwaun_thavron,0.0,0.03904914343729615
aphadrim_harad_aiglos,0.0,0.2275271974503994
aphadrim_lain_minai,0.0,0.01112741616088897
aphadrim_neledh_ist,0.0,0.0595646514557302
aphadrim_tegilbor_helegnen,0.0,0.03319898713380098
araf_agar_maecheneb,0.0,0.04751113406382501
araf_cabed_raef,0.0,0.02609588298946619
araf_glamog_echad,1.0,0.6687858402729034
araf_gwaun_nagol,0.0,0.2534974329173565
araf_hub_faun,0.0,0.07006405852735043
araf_lebenedh_nost,0.0,0.03284504357725382
aran_aear_muinthel,0.0,0.008921886095777154
aran_dannas_malad,0.0,0.03365264262538403
aran_gwachaedir_lost,0.0,0.006224931625183672
aran_hand_in,0.0,0.022106820018962026
aran_hast_Eru,0.0,0.00138401030744717
aran_honeg_sirion,0.0,0.029730753682088107
aran_lin_gwaun,0.0,0.023265967378392816
aran_puig_Druadan,0.0,0.01148814827320166
aran_saew_rodwen,1.0,0.35916562005877495
aranarth_aear_faradrim,0.0,0.00010980603363819341
aranarth_faun_hand,0.0,0.0449256538413465
aranarth_gellui_melethril,0.0,0.020361268427222967
aranarth_gwilwileth_laer,0.0,0.13684276770800352
aranarth_rhovan_lasguil,0.0,0.3443443067371845
aranarth_sirion_adan,0.0,0.013302824721904472
aranarth_tobas_gellui,0.0,0.017389318403729703
aras_Elrim_Gwathuirim,0.0,0.1459141094237566
aras_ang_aeruil,0.0,0.015949071384966373
aras_gilgalad_tann,0.0,0.032203023321926594
aras_lembas_bain,0.0,0.005575792645686306
aras_malad_Eru,0.0,0.2099184077233076
aras_minai_yll,0.0,0.01741322537418455
aras_nadhras_galas,0.0,0.02947300870437175
aras_riel_heleg,0.0,0.0038317050057230517
aras_rusc_rhovan,0.0,0.03116813494125381
aras_ryn_manadh,0.0,0.015957091003656387
archam_alag_rist,0.0,0.015280263731256127
archam_calad_lossen,0.0,0.010196214308962226
archam_elu_rochben,0.0,0.04896761919371784
archam_gli_heron,0.0,0.0030577326760976575
archam_hu_cirion,0.0,0.059508166275918484
archam_lang_alph,0.0,0.11883131042122841
archam_puig_hervess,0.0,0.0630452036857605
archam_rhach_imlad,0.0,0.07972535211592913
archam_roch_faradrim,0.0,0.04955264739692211
archam_tachol_pennas,0.0,0.025061701468075626
badhor_Dornhoth_heledh,0.0,0.09581833658739924
badhor_Sindarin_laer,0.0,0.018361714843194932
badhor_firiel_tinnu,0.0,0.07359704049304128
badhor_graw_aiglos,0.0,0.007171634817495942
badhor_hervenn_minai,0.0,0.0025942175270756707
badhor_magol_merilin,0.0,0.0017269753079744987
badhor_mirdan_hwiniol,0.0,0.08959949109703302
badhor_onodrim_alagos,0.0,0.07184861903078854
badhor_rhach_rach,0.0,0.013874483964173123
badhor_rist_maecheneb,0.0,0.026369448052719235
badhor_rudh_morgul,0.0,0.22714177519083023
badhor_talraph_lam,1.0,0.5781155526638031
bain_caras_nath,0.0,0.03336626093368977
bain_gobennas_minas,0.0,0.013968018793093506
bain_gwaloth_navaer,0.0,0.023003309266641736
bain_haudh_lost,0.0,0.0013649936008732766
bain_ylf_hun,0.0,0.03374387545045465
balrog_Dornhoth_andrann,0.0,0.011901319070602767
balrog_aear_Gwathuirim,0.0,0.09194817021489143
balrog_fervain_pent,0.0,0.08189541148021817
balrog_gil_rhosc,0.0,0.08020438021048903
balrog_gond_fuin,0.0,0.04640695545822382
balrog_minas_galvorn,0.0,0.01174517022445798
baneth_celon_lossen,0.0,0.04620635462924838
baneth_harad_heledir,0.0,0.042217203066684306
baneth_nidh_cyron,0.0,0.05107084312476218
baneth_pilin_tachol,0.0,0.005789971888589207
baneth_tamin_gli,0.0,0.06755370181053877
baneth_thurin_meldir,1.0,0.5122800543904305
barad_amath_salph,0.0,0.056391704361885786
barad_bregedur_ai,0.0,0.06233872193843126
barad_cirion_haust,0.0,0.023059858940541744
barad_glamor_riel,0.0,0.03812947776168585
barad_nur_gobennas,0.0,0.022402560949558392
barad_ogol_sammar,0.0,0.05567719880491495
barad_peredhel_minas,0.0,0.16399903502315283
bass_amarth_elvellon,0.0,0.010584208532236516
bass_archam_rhosc,1.0,0.5691808015108109
bass_dol_muinthel,0.0,0.042631084099411964
bass_echad_gwael,0.0,0.02164031018037349
bass_gwilwileth_lunt,0.0,0.09050609264522791
bass_lossen_nim,0.0,0.03341409901622683
bass_myril_guldur,0.0,0.048219514545053244
bass_thamas_galadhrim,0.0,0.05990223539993167
bass_ulug_aegas,0.0,0.1720785479992628
baug_agarwaen_angos,0.0,0.13436181750148535
baug_gwarth_ram,0.0,0.001328881145127525
baug_randir_loss,0.0,0.12080579809844494
baug_tavor_pent,0.0,0.17963419016450644
bellas_Tawarwaith_nothrim,0.0,0.021210120525211096
bellas_baug_menel,0.0,0.16234355233609676
bellas_gul_aras,0.0,0.024923487042542547
bellas_luithien_melethril,0.0,0.02031923271715641
bellas_nell_amath,0.0,0.013990967650897801
bellas_rochben_aith,0.0,0.03182841558009386
bellas_tachol_hand,0.0,0.04516743356361985
bragol_bronwe_lagor,0.0,0.02553166018333286
bragol_fae_aphadrim,0.0,0.0014362579840963008
bragol_galenas_raug,0.0,0.027868368662893772
bragol_galvorn_gwend,0.0,0.11307334341108799
bragol_gwachaedir_nost,0.0,0.03982789511792362
bragol_gwathui_gobennas,0.0,0.20222467184066772
bragol_laes_tathar,1.0,0.1071028858423233
bragol_mirdan_ira,0.0,0.09330772794783115
bragol_ninglor_ank,0.0,0.09475588891655207
bragol_nothrim_gas,0.0,0.003066065488383174
bragol_onodrim_nimbrethil,0.0,0.0025670379036455415
bragol_pethron_anwar,0.0,0.007657987851416692
braig_adar_laer,0.0,0.02100706985220313
braig_corch_dannas,0.0,0.11155286990106106
braig_dunedhel_elu,0.0,0.09949015267193317
braig_fern_nim,0.0,0.02481825731229037
braig_graw_bellas,0.0,0.022141144727356732
braig_hu_badhor,0.0,0.042268704157322645
braig_lend_randir,0.0,0.0032454880492878146
braig_loss_hal,1.0,0.06796680577099323
braig_minai_ram,0.0,0.09446749091148376
braig_randir_gwanur,0.0,0.026054230984300375
