object_id,target,pred_tabpfn
Ithil_sogannen_glandagol,0,8.42738663777709e-05
Ithil_tobas_rodwen,0,0.00019165179401170462
Ithil_uan_hub,0,0.08002197742462158
Ithil_uanui_Eluwaith,0,0.0005326034734025598
Mirion_adar_Druadan,0,1.5735378838144243e-05
Mirion_baug_angos,0,2.1218802430666983e-05
Mirion_galadh_heledh,0,0.011417058296501637
Mirion_gwathui_lebdas,0,5.48928692296613e-05
Mirion_gwathui_thor,0,0.00034504113136790693
Mirion_ingem_ank,0,0.0007707276381552219
Mirion_lain_iaun,0,0.0006588764954358339
Mirion_lalaith_neledh,0,8.904140850063413e-05
Mirion_lunt_fae,0,0.008766374550759792
Mirion_malad_adar,0,0.00036720908246934414
Mirion_saer_curunir,0,0.0067487917840480804
Mithrim_alae_cund,1,0.222262904047966
Mithrim_firion_achas,0,0.0006849380442872643
Mithrim_haudh_pethron,0,0.00029998706304468215
Mithrim_ira_fae,0,0.0007883603102527559
Mithrim_lam_anann,0,0.00402023084461689
Mithrim_lang_elvellon,0,0.24658203125
Mithrim_mereth_rom,0,0.7488406300544739
Mithrim_merilin_gwachaedir,0,0.0019969064742326736
Mithrim_mund_gas,0,6.0375863540684804e-05
Mithrim_pess_midh,0,0.0026069129817187786
Rochirrim_aiglos_achas,0,0.0023062967229634523
Rochirrim_araf_nim,0,4.225791053613648e-05
Rochirrim_araf_nimp,0,0.0010394395794719458
Rochirrim_dunadan_annon,0,0.08387254178524017
Rochirrim_gwael_muinthel,0,0.0005106811295263469
Rochirrim_haeron_cenedril,0,5.67404022149276e-05
Rochirrim_lang_hador,0,2.8251803087187e-05
Rochirrim_lebdas_pethron,0,0.02494697831571102
Rochirrim_navaer_luithien,0,0.00020487878646235913
Rochirrim_nost_aes,0,0.0003426574112381786
Rochirrim_pennas_fervain,0,0.17978762090206146
Rochirrim_pent_gil,0,0.001043250085785985
Rochirrim_raegdan_tavor,0,0.008554574102163315
Rochirrim_rust_adab,0,0.00026719580637291074
Sindarin_araf_pilin,1,0.8751068115234375
Sindarin_cund_amloth,0,8.856465865392238e-05
Sindarin_elu_ah,0,0.00034837829298339784
Sindarin_gwachaedir_lachenn,0,0.0002396724303252995
Sindarin_lalaith_bregedur,0,0.0005935996887274086
Sindarin_lam_dunedhel,0,9.690775914350525e-05
Sindarin_minas_fervain,0,0.0007740635774098337
Sindarin_rusc_glamog,0,0.010082828812301159
Tawarwaith_Gwathuirim_cabed,0,0.0025802834425121546
Tawarwaith_cabed_aeglir,0,0.00196264311671257
Tawarwaith_gaw_in,0,0.20488400757312775
Tawarwaith_melethril_drego,0,0.001181360217742622
Tawarwaith_puig_morn,0,0.018809208646416664
Tawarwaith_raegdan_nost,0,0.0007912195869721472
Tawarwaith_rovalug_mund,0,0.0002204885531682521
ablad_dam_roch,0,7.342753087868914e-05
ablad_maen_aranarth,0,0.012876059859991074
ablad_puig_manadh,0,0.008384001441299915
ablad_vin_faen,1,0.740234375
achad_adan_balrog,0,0.02690001390874386
achad_corch_nothrim,0,0.0036801109090447426
achad_fae_eilian,0,0.0002748210681602359
achad_gwaloth_pilin,0,0.005563484039157629
achad_minas_adan,0,0.001406751456670463
achad_thamas_hend,0,0.04058590158820152
acharn_adel_baug,0,4.3807493057101965e-05
acharn_firion_morn,0,0.00025814067339524627
acharn_lend_Mithrim,0,0.0006550649413838983
acharn_magol_nadhras,0,0.0018008118495345116
acharn_nost_mil,0,0.060374826192855835
acharn_per_gwaloth,1,0.51123046875
acharn_uir_bregedur,0,0.17030887305736542
achas_eilian_lossen,0,0.00019772911036852747
achas_grond_pilin,0,0.0065181986428797245
achas_hal_nana,0,0.009538926184177399
achas_hwiniol_nothrim,0,0.0009046252234838903
achas_iar_gaur,0,0.00025814067339524627
achas_lavan_saig,0,0.1410084217786789
achas_riel_braig,0,0.008539442904293537
achas_rom_cair,0,0.001910291612148285
achas_saer_hand,1,0.13856671750545502
achas_salab_cenedril,0,0.0126953125
adab_Gonhir_gwanur,0,0.00013588012370746583
adab_amdir_gli,0,0.022386351600289345
adab_cabor_gwaun,0,0.0018922053277492523
adab_drafn_amloth,0,0.0001153812772827223
adab_faun_aith,0,0.022266989573836327
adab_magol_cyron,0,0.000541658082511276
adab_peredhel_hend,0,0.0807347297668457
adab_rach_pess,0,0.0017094017239287496
adab_rochben_lathron,0,0.00011287845700280741
adab_thul_rust,1,0.03975591063499451
adan_Druadan_annon,0,0.0001337349385721609
adan_cae_morgul,0,0.011748909018933773
adan_fern_nothrim,0,0.15409035980701447
adan_galad_alagos,0,0.00020356802269816399
adan_lachenn_gwanur,0,0.0026202271692454815
adan_lhug_hervess,0,0.008796624839305878
adan_rom_alae,0,0.0013391273096203804
adar_amlug_eryn,0,0.000260285334661603
adar_ang_eredh,0,0.00011740736226784065
adar_glass_cenedril,0,0.038838211447000504
adar_hadhod_soga,0,0.012589845806360245
adar_inias_hand,0,0.007627005688846111
adar_lam_rist,0,0.020358331501483917
adar_law_agor,0,0.0002892593329306692
adar_maethor_lasguil,0,0.00021989276865497231
adel_draug_gas,0,0.0020521036349236965
adel_glae_melethron,0,0.009141270071268082
adel_nimp_toll,0,0.02653058059513569
adel_pethron_imrad,1,0.9285975694656372
adel_tirith_riel,0,0.0038302482571452856
aderthad_cair_agar,0,0.0005216424469836056
aderthad_cirdan_Eluwaith,0,0.0163614172488451
aderthad_cuil_nimbrethil,0,0.0019302810542285442
aderthad_nimbrethil_gellui,0,0.19677734375
aderthad_ulug_nadhras,0,5.680000322172418e-05
aduial_anann_aphadrim,0,0.0012924517504870892
aduial_gli_hast,0,0.00112802570220083
aduial_malad_gorn,0,0.00260501098819077
aduial_mindon_harad,0,0.011366236954927444
aduial_nur_luith,0,0.002101585501804948
aear_agarwaen_cund,0,0.00016019161557778716
aear_aiglos_nadhras,0,0.0016476474702358246
aear_glamog_rodwen,0,0.00012753767077811062
aear_glass_morn,0,0.0011413597967475653
aear_lunt_nana,0,0.010193493217229843
aear_morgul_heleg,0,0.0016885787481442094
aear_salab_cuin,0,2.8430609745555557e-05
aegas_Druadan_gli,0,0.014288002625107765
aegas_ank_ungol,0,0.0048296647146344185
aegas_gaw_navaer,0,0.000572633114643395
aegas_ryn_imlad,0,0.0023881280794739723
aegas_tobas_dunedhel,0,0.00047588939196430147
aeglir_Dornhoth_adan,0,0.003571912180632353
aeglir_certh_bregedur,0,0.0023310380056500435
aeglir_min_graw,0,0.0002633831463754177
aerlinn_Elrim_alph,0,0.003467387752607465
aerlinn_Eru_cenedril,0,0.0033856534864753485
aerlinn_aduial_aear,0,0.00024574913550168276
aerlinn_gwarth_thor,0,0.0011632652021944523
aerlinn_hand_gul,0,2.3185670215752907e-05
aerlinn_heron_luith,1,0.462890625
aerlinn_laer_aith,0,0.00887980218976736
aerlinn_nadhras_cund,0,3.880111762555316e-05
aerlinn_nagol_bellas,0,0.0061058164574205875
aerlinn_raef_nimbrethil,0,0.003501598257571459
aerlinn_saer_nell,0,0.002350068651139736
aerlinn_sirion_gli,0,0.00015041949518490583
aerlinn_ylf_lagor,0,0.001974064391106367
aeruil_corch_min,1,0.2978515625
aeruil_cugu_rach,0,0.0004751744563691318
aeruil_rust_harad,0,0.0017398736672475934
aeruil_tavor_ogol,0,0.09185230731964111
aes_baug_lobor,0,0.0019683537539094687
aes_eglan_glae,0,0.0004210755287203938
aes_espalass_iphant,0,0.0048562390729784966
aes_faun_melethron,0,0.02799517847597599
aes_hub_law,0,0.002268231241032481
aes_lavan_adan,0,0.00036387203726917505
aes_lorn_pendrath,0,0.012365267612040043
aes_min_uan,0,0.07579641044139862
aes_minai_fervain,0,0.00018807688320521265
aes_perian_fae,0,6.955377466510981e-05
aes_rhovan_erchion,0,0.010802563279867172
aes_sammar_thul,0,0.011995971202850342
agar_Tawarwaith_Sindarin,0,9.595426672603935e-05
agar_badhor_agarwaen,0,0.001530546578578651
agar_cugu_glaur,0,2.4973720428533852e-05
agar_graw_pethron,0,0.015993162989616394
agar_iar_glandagol,0,0.0011118337279185653
agar_neledh_imrath,0,0.006180847063660622
agarwaen_Elrim_muinthel,0,0.02684061974287033
agarwaen_cund_rhosc,0,0.34228515625
agarwaen_galadh_galadhrim,0,3.7132311263121665e-05
agarwaen_guldur_Ithil,0,3.993351856479421e-05
agarwaen_hu_fervain,0,0.005847997963428497
agarwaen_meldir_forodrim,0,0.00013564176333602518
agarwaen_tobas_andrann,0,0.012597380205988884
aglareb_angos_sador,0,0.0013772265519946814
aglareb_araf_glamor,0,2.3483678887714632e-05
aglareb_gwarth_gli,0,0.0004329920921009034
aglareb_imloth_cabor,0,0.0010422974592074752
aglareb_panas_sammar,0,0.013070648536086082
aglareb_thangail_nana,0,8.320116467075422e-05
aglareb_uan_midh,0,0.005185142625123262
agor_aes_laes,0,3.635751272668131e-05
agor_annon_rudh,0,0.0013124560937285423
agor_araf_faradrim,0,0.0004186921869404614
agor_certh_heron,0,0.011515128426253796
agor_galenas_pod,0,0.0005235487478785217
agor_gaurwaith_hervenn,0,1.85963035619352e-05
agor_glass_glamog,0,0.005563484039157629
agor_gondrath_pent,0,0.00010316498810425401
agor_grond_min,0,0.005219302140176296
agor_luithien_harad,0,0.11930188536643982
agor_yll_tachol,0,6.275975465541705e-05
ah_Druadan_gwador,0,2.2470447220257483e-05
ah_achad_bain,1,0.712890625
ah_anwar_Sindarin,0,0.0006674523465335369
ah_calad_mithren,0,2.407969623163808e-05
ah_eirien_mithren,0,0.00032716302666813135
ah_eredh_annon,0,0.0032905968837440014
ah_fervain_Ennor,0,8.498899842379615e-05
ah_gorn_per,0,0.0004839917819481343
ah_gorn_ruith,0,0.00023347647220361978
ah_gwaun_acharn,0,0.005575938615947962
ah_imrad_ai,0,0.001592432614415884
ah_lam_lobor,0,0.0033153134863823652
ah_magol_thor,0,0.00016340923320967704
ah_mir_Mithrim,0,0.00011007765715476125
ah_muinthel_tobas,0,0.000689367821905762
ah_navaer_agarwaen,0,6.997095624683425e-05
ah_rom_firion,0,0.46728515625
ah_ryn_gellui,0,6.264055264182389e-05
ah_sador_imloth,0,1.9311532014398836e-05
ah_saelor_hend,0,0.008894924074411392
ah_sammar_nost,0,0.27880859375
ah_sirion_perian,0,0.0018798301462084055
ah_ungol_nath,0,0.0007221153355203569
ai_cirdan_uir,0,0.002874533412978053
ai_hub_hwiniol,0,0.0007293848902918398
ai_limlug_ninglor,0,4.2555904656182975e-05
ai_lorn_Mirion,0,0.00015447137411683798
ai_peredhel_laer,1,0.46887966990470886
ai_ylf_tamin,0,0.20663981139659882
aiglos_Sindarin_glass,0,0.00020714283164124936
aiglos_aeglir_ryn,0,0.0013429373502731323
aiglos_bass_yll,0,0.00089366699103266
aiglos_emel_talraph,0,3.772831769310869e-05
aiglos_inias_tachol,0,0.00045038977987132967
aiglos_iphant_corf,0,0.00451225321739912
aiglos_per_cenedril,0,0.0024813611526042223
aiglos_roch_nim,0,0.0032354556024074554
aiglos_ryn_gwael,0,2.336447505513206e-05
aiglos_saig_mindon,0,0.00014100471162237227
aith_annon_fast,0,0.03351443633437157
aith_certh_midh,0,2.5510136765660718e-05
aith_fae_tirith,0,0.002635443117469549
aith_firen_corch,0,0.0039290483109653
aith_glass_firiel,0,2.235124156868551e-05
aith_gwarth_lagor,0,1.6689022231730632e-05
alae_Sindarin_lembas,0,0.00036291859578341246
alae_celon_faradrim,0,0.02459266409277916
alae_dol_nimp,1,0.04018551856279373
alae_eryn_hand,0,0.0011118337279185653
alae_guldur_ithron,0,2.4973720428533852e-05
alae_haeron_aphadrim,0,0.001989292446523905
alae_hend_heron,0,0.00019903988868463784
alae_lathron_aran,0,0.030983852222561836
alae_lost_hu,0,0.33203125
alae_saew_dannas,0,3.242387538193725e-05
alag_amlug_gaurwaith,0,0.0021130037494003773
alag_haradrim_celair,1,0.89892578125
alag_nimp_laer,0,0.0013400798197835684
alagos_firiel_gas,0,6.63355749566108e-05
alagos_hador_melethril,0,0.689453125
alagos_honeg_bragol,0,0.0014324652729555964
alagos_nadhras_iar,0,0.003152143908664584
alagos_rach_ris,0,8.355872705578804e-05
alagos_tinnu_sammar,0,6.615677557419986e-05
alph_alag_lunt,1,0.9117880463600159
alph_celon_archam,0,0.00020475962082855403
alph_celon_gwaloth,0,0.0015886244364082813
alph_hud_Eru,0,0.003220571903511882
alph_ist_faun,0,5.7097990065813065e-05
alph_nana_panas,0,0.00017806696996558458
amarth_ai_Gonhir,0,0.08897839486598969
amarth_firiel_aglareb,0,0.00012139992759330198
amarth_heledir_gil,0,1.6510215573362075e-05
amarth_min_thamas,0,0.0079336017370224
amarth_pilin_ram,0,0.0017352172872051597
amarth_riel_tinnu,0,0.0002645745989866555
amarth_saew_melethron,0,5.554844392463565e-05
amath_cabor_minas,0,8.36183171486482e-05
amath_celon_agarwaen,0,6.496484274975955e-05
amath_gwador_helegnen,0,4.160231037531048e-05
amath_haust_eilian,0,0.0012822994031012058
amath_heron_minas,0,0.0003328840830363333
amath_lobor_rhun,0,0.009179072454571724
amath_nadhras_rhun,0,0.0001472018047934398
amath_rochben_nim,0,7.479822670575231e-05
amath_ulug_Eru,0,4.2138704884564504e-05
amath_ylf_glamog,0,0.03582107648253441
amdir_hul_hervenn,0,8.624047768535092e-05
amdir_ithildin_laer,0,2.8072998247807845e-05
amdir_minuial_pod,0,0.003343830816447735
amdir_ruith_braig,0,0.056898657232522964
amloth_aith_inias,0,0.007464309222996235
amloth_gaw_lalaith,0,0.009443605318665504
amloth_glamog_gwaun,0,0.01304805651307106
amloth_hu_magol,0,0.0001740152802085504
amloth_iphant_nur,0,0.008683178573846817
amloth_pess_gwathui,0,0.0005754922167398036
amloth_talraph_puig,0,9.881473670247942e-05
amloth_uruk_cuin,0,0.00015494806575588882
amlug_grond_rudh,0,0.0011165960459038615
amlug_ithron_Ennor,0,0.107203908264637
amlug_loss_ang,0,0.01502399705350399
amlug_raegdan_heledh,0,0.0007945554098114371
amon_adel_aeglir,0,0.00498909130692482
amon_cirion_annon,1,0.3662109375
amon_corch_idhren,1,0.4166463315486908
amon_corf_Druadan,0,0.009065656922757626
amon_imloth_luin,1,0.11474609375
anann_acharn_midh,0,0.02034338004887104
anann_haradrim_haudh,0,0.005575938615947962
anann_lasguil_araf,0,0.009118587709963322
anann_nath_echad,0,0.001842702622525394
anann_per_pess,0,0.008444515988230705
anann_raegdan_lost,0,0.01632341742515564
anann_rhovan_Gwathuirim,0,0.0011832650052383542
anann_rom_anwar,0,0.0025479455944150686
anann_saew_aranarth,0,0.004307171329855919
anann_talraph_haeron,0,0.00022013108537066728
anann_uir_ang,0,0.006726055406033993
anann_ungol_agarwaen,1,0.035497359931468964
andrann_Gonhir_cuil,0,3.2304673368344083e-05
andrann_achad_tinnu,0,0.00044681495637632906
andrann_calad_gador,0,0.00023216578119900078
andrann_galas_rochben,0,0.00023657445854041725
andrann_hun_cirdan,0,0.0007616727380082011
andrann_luithien_Ennor,0,0.0701422393321991
andrann_puig_fern,0,0.0006050356896594167
ang_cugu_harad,0,0.005988297984004021
ang_midh_hu,0,0.0001169902243418619
ang_neledh_aith,0,0.05882352963089943
ang_thor_gaur,0,0.00014076635125093162
ang_ungol_rochben,0,0.0036534995306283236
angos_achad_hu,0,0.006011045537889004
angos_annon_aegas,0,0.00033669808181002736
angos_celon_lain,0,0.00037912692641839385
angos_dagnir_tamin,0,0.030850447714328766
angos_hadhod_haudh,0,0.0012023115996271372
angos_hast_hud,0,0.0012219540076330304
angos_maecheneb_heleg,0,0.00018593191634863615
angos_pod_cabed,0,0.00526104960590601
angos_rochir_aras,1,0.787109375
angos_rusc_curunir,0,0.010538364760577679
angos_tamin_haust,0,1.7821470464696176e-05
ank_anann_cugu,1,0.8767925500869751
ank_cirdan_ryn,0,4.0767914470052347e-05
ank_ennorath_cuin,0,0.0007441522320732474
ank_fast_luithien,0,0.0006321950349956751
ank_glandagol_law,0,0.0005955056985840201
ank_gwaun_haradrim,0,0.7404151558876038
ank_heledh_rudh,0,4.803903721040115e-05
ank_parf_laes,0,0.0003190580755472183
ank_raegdan_iaun,0,0.0071537853218615055
ank_rovalug_eilian,0,0.028853049501776695
ank_sammar_rudh,0,0.00046778685646131635
annon_adab_lossen,0,0.0006288597360253334
annon_bragol_heledir,0,0.13563667237758636
annon_callon_cyron,0,0.0039290483109653
annon_elvellon_gorn,0,0.01632341742515564
annon_gwend_lain,0,0.05595216155052185
annon_lorn_baug,0,0.76904296875
annon_salab_aderthad,0,0.00017055940406862646
annon_tinnu_faun,0,0.00019534585590008646
anwar_gas_gaw,0,9.035247785504907e-05
anwar_gilgalad_luith,1,0.4287109375
anwar_lunt_hador,0,0.0016438397578895092
anwar_mithren_hal,0,0.0006574471481144428
anwar_myril_amon,0,0.005874544382095337
anwar_raef_fervain,0,3.999311593361199e-05
anwar_randir_myril,0,0.0025327270850539207
anwar_thamas_agar,0,0.006393140181899071
aphadrim_aduial_perian,0,0.1824175864458084
aphadrim_braig_lin,0,0.02901601791381836
aphadrim_gwaun_thavron,0,0.008149436675012112
aphadrim_harad_aiglos,0,0.0874580442905426
aphadrim_lain_minai,0,3.725151691469364e-05
aphadrim_neledh_ist,0,0.0009860898135229945
aphadrim_tegilbor_helegnen,0,5.80515552428551e-05
araf_agar_maecheneb,0,0.00032700333395041525
araf_cabed_raef,0,0.0013400798197835684
araf_glamog_echad,1,0.46595069766044617
araf_gwaun_nagol,0,0.00047398291644640267
araf_hub_faun,0,0.010004655458033085
araf_lebenedh_nost,0,0.000961794750764966
aran_aear_muinthel,0,0.0003316921938676387
aran_dannas_malad,0,0.0021529654040932655
aran_gwachaedir_lost,0,0.00010066211689263582
aran_hand_in,0,0.0065706633031368256
aran_hast_Eru,0,0.0007240218110382557
aran_honeg_sirion,0,0.011403943412005901
aran_lin_gwaun,0,7.295076648006216e-05
aran_puig_Druadan,0,0.0014638914726674557
aran_saew_rodwen,1,0.6862027049064636
aranarth_aear_faradrim,0,0.0021700907964259386
aranarth_faun_hand,0,0.002468043239787221
aranarth_gellui_melethril,0,0.03323262929916382
aranarth_gwilwileth_laer,0,0.013010400347411633
aranarth_rhovan_lasguil,0,0.21152202785015106
aranarth_sirion_adan,0,1.45433214129298e-05
aranarth_tobas_gellui,0,7.57517627789639e-05
aras_Elrim_Gwathuirim,0,0.0032392586581408978
aras_ang_aeruil,0,1.919232636282686e-05
aras_gilgalad_tann,0,6.967297667870298e-05
aras_lembas_bain,0,6.454766116803512e-05
aras_malad_Eru,0,0.004151404369622469
aras_minai_yll,0,0.00014481831749435514
aras_nadhras_galas,0,0.001009907340630889
aras_riel_heleg,0,2.2708854885422625e-05
aras_rusc_rhovan,0,0.00017818613559938967
aras_ryn_manadh,0,0.0001682951842667535
archam_alag_rist,0,0.06370515376329422
archam_calad_lossen,0,0.0009603655780665576
archam_elu_rochben,0,0.0005473766941577196
archam_gli_heron,0,0.0005116343381814659
archam_hu_cirion,0,0.009224430657923222
archam_lang_alph,0,0.0017293990822508931
archam_puig_hervess,0,0.0005697739543393254
archam_rhach_imlad,0,0.006514409556984901
archam_roch_faradrim,0,0.00018724272376857698
archam_tachol_pennas,0,6.401129212463275e-05
badhor_Dornhoth_heledh,0,0.00034218066139146686
badhor_Sindarin_laer,0,8.451224130112678e-05
badhor_firiel_tinnu,0,0.009488939307630062
badhor_graw_aiglos,0,0.00017175108951050788
badhor_hervenn_minai,0,0.00025313644437119365
badhor_magol_merilin,0,2.9801434720866382e-05
badhor_mirdan_hwiniol,0,0.028897501528263092
badhor_onodrim_alagos,0,2.4973720428533852e-05
badhor_rhach_rach,0,0.0011318355100229383
badhor_rist_maecheneb,0,0.00015637812612112612
badhor_rudh_morgul,0,0.03793913871049881
badhor_talraph_lam,1,0.67529296875
bain_caras_nath,0,6.836184911662713e-05
bain_gobennas_minas,0,0.00013933624722994864
bain_gwaloth_navaer,0,0.0004139254451729357
bain_haudh_lost,0,0.0070632025599479675
bain_ylf_hun,0,0.0021396451629698277
balrog_Dornhoth_andrann,0,0.00015399468247778714
balrog_aear_Gwathuirim,0,0.110894113779068
balrog_fervain_pent,0,0.0036858131643384695
balrog_gil_rhosc,0,0.014558217488229275
balrog_gond_fuin,0,0.008978084661066532
balrog_minas_galvorn,0,0.02322883903980255
baneth_celon_lossen,0,6.573959399247542e-05
baneth_harad_heledir,0,6.031626253388822e-05
baneth_nidh_cyron,0,0.00026910213637165725
baneth_pilin_tachol,0,0.0002598087303340435
baneth_tamin_gli,0,0.001326744444668293
baneth_thurin_meldir,1,0.76953125
barad_amath_salph,0,0.00018271444423589855
barad_bregedur_ai,0,0.003114124061539769
barad_cirion_haust,0,0.0001142490582424216
barad_glamor_riel,0,0.0005335566238500178
barad_nur_gobennas,0,9.249785216525197e-05
barad_ogol_sammar,0,0.0023310380056500435
barad_peredhel_minas,0,0.44078144431114197
bass_amarth_elvellon,0,0.013656824827194214
bass_archam_rhosc,1,0.8986020684242249
bass_dol_muinthel,0,0.00043871195521205664
bass_echad_gwael,0,7.312954403460026e-05
bass_gwilwileth_lunt,0,0.2609226405620575
bass_lossen_nim,0,0.0003062740433961153
bass_myril_guldur,0,9.136557491729036e-05
bass_thamas_galadhrim,0,0.00016531595611013472
bass_ulug_aegas,0,0.00017520695109851658
baug_agarwaen_angos,0,0.037685759365558624
baug_gwarth_ram,0,0.0009374985238537192
baug_randir_loss,0,0.009810952469706535
baug_tavor_pent,0,0.11018863320350647
bellas_Tawarwaith_nothrim,0,8.355872705578804e-05
bellas_baug_menel,0,0.018216215074062347
bellas_gul_aras,0,8.141331636579707e-05
bellas_luithien_melethril,0,3.284107879153453e-05
bellas_nell_amath,0,5.745557791669853e-05
bellas_rochben_aith,0,0.001740825828164816
bellas_tachol_hand,0,0.00022811452799942344
bragol_bronwe_lagor,0,7.78971952968277e-05
bragol_fae_aphadrim,0,0.0002980799472425133
bragol_galenas_raug,0,0.005572146270424128
bragol_galvorn_gwend,0,0.003532005473971367
bragol_gwachaedir_nost,0,0.0023101032711565495
bragol_gwathui_gobennas,0,0.10047613084316254
bragol_laes_tathar,1,0.0830078125
bragol_mirdan_ira,0,0.034874141216278076
bragol_ninglor_ank,0,0.009292460978031158
bragol_nothrim_gas,0,0.0003769817412830889
bragol_onodrim_nimbrethil,0,4.803903721040115e-05
bragol_pethron_anwar,0,0.00026290654204785824
braig_adar_laer,0,0.00029235848342068493
braig_corch_dannas,0,0.005276229698210955
braig_dunedhel_elu,0,0.005673515144735575
braig_fern_nim,0,0.0007931257714517415
braig_graw_bellas,0,0.004314768128097057
braig_hu_badhor,0,3.3735090255504474e-05
braig_lend_randir,0,0.0007287879125215113
braig_loss_hal,1,0.04888617619872093
braig_minai_ram,0,0.016864821314811707
braig_randir_gwanur,0,0.00019558418716769665
bregedur_ah_aeruil,0,0.00011442782124504447
bregedur_celair_nost,0,0.03527401387691498
bregedur_corf_romru,0,0.0009627475519664586
bregedur_minai_aerlinn,0,0.0001171690018964
bregedur_rom_rochben,1,0.2822265625
bronwe_aderthad_law,0,0.022624986246228218
bronwe_galas_cund,0,0.04170861840248108
bronwe_gath_tavor,0,0.05784720554947853
bronwe_imloth_ithildin,0,0.0753081887960434
bronwe_manadh_firiel,0,4.017191531602293e-05
bronwe_riel_pilin,0,0.00040653691394254565
cabed_ang_sirion,0,8.21880457806401e-05
cabed_cirion_nidh,0,0.00015447137411683798
cabed_cuil_gondrath,0,0.00021107509383000433
cabed_dol_cenedril,0,0.00024837045930325985
cabed_gellui_peredhel,0,0.05393937602639198
cabed_hub_merilin,0,0.015324501320719719
cabed_mereth_iphant,1,0.1796875
cabed_min_sammar,0,3.7489917303901166e-05
cabed_sador_aranarth,0,0.0033058072440326214
cabor_aran_melethril,0,0.22051282227039337
cabor_duin_magor,0,0.0003622035146690905
cabor_firiel_rhosc,0,0.0012242143275216222
cabor_gaurwaith_Gwathuirim,1,0.583638608455658
cabor_merilin_hwiniol,0,0.0009632239234633744
cabor_minas_Gonhir,0,4.1244711610488594e-05
cabor_paich_galad,0,0.0002206077188020572
cabor_saelor_law,0,0.0064727263525128365
cae_Ennor_hun,0,0.0673828125
cae_Ennor_ulug,0,0.00016483926447108388
cae_Mithrim_fervain,0,0.004704365041106939
cae_cair_merilin,0,0.0006769809406250715
