object_id,target,pred_mlp
Eru_iaun_rodwen,0.0,0.0067386197042651474
Eru_lasguil_lossen,0.0,0.007957330730278045
Eru_meldir_ulug,0.0,0.010408984962850809
Eru_mithren_aras,0.0,0.0641313623636961
Eru_saelor_tegilbor,1.0,0.6807909905910492
Gonhir_achad_melethril,0.0,0.03807987039908767
Gonhir_fast_romru,1.0,0.9066446870565414
Gonhir_fervain_ah,0.0,0.018911371706053615
Gonhir_limlug_harad,0.0,0.03444444458000362
Gonhir_rochir_Mirion,0.0,0.007111058104783297
Gonhir_thavron_maen,0.0,0.029842804884538054
Gwathuirim_drego_lebdas,0.0,0.017247108044102788
Gwathuirim_gwanur_hu,0.0,0.03170522954314947
Gwathuirim_hwiniol_celon,0.0,0.05687699466943741
Gwathuirim_meldir_fuin,1.0,0.902928426861763
Gwathuirim_mund_ram,0.0,0.013745791395194829
Gwathuirim_rochir_drafn,0.0,0.08203290170058608
Ithil_caras_hadhod,0.0,0.01724603888578713
Ithil_eglan_melethril,0.0,0.008360785956028849
Ithil_fern_maen,0.0,0.029272738262079656
Ithil_fuin_salph,0.0,0.03294250974431634
Ithil_law_galas,0.0,0.0739190336316824
Ithil_menel_agar,0.0,0.014708460541442037
Ithil_minas_elvellon,0.0,0.017991177504882216
Ithil_sogannen_glandagol,0.0,0.01221679023001343
Ithil_tobas_rodwen,0.0,0.026859377743676305
Ithil_uan_hub,0.0,0.14238414354622364
Ithil_uanui_Eluwaith,0.0,0.03642713604494929
Mirion_adar_Druadan,0.0,0.007199211046099663
Mirion_baug_angos,0.0,0.008626081806141883
Mirion_galadh_heledh,0.0,0.11557886330410838
Mirion_gwathui_lebdas,0.0,0.02737421588972211
Mirion_gwathui_thor,0.0,0.010481176781468093
Mirion_ingem_ank,0.0,0.0016627370205242187
Mirion_lain_iaun,0.0,0.022253353148698807
Mirion_lalaith_neledh,0.0,0.0044933484168723226
Mirion_lunt_fae,0.0,0.007026875391602516
Mirion_malad_adar,0.0,0.03486426128074527
Mirion_saer_curunir,0.0,0.024205258348956704
Mithrim_alae_cund,1.0,0.08782010897994041
Mithrim_firion_achas,0.0,0.021170372841879725
Mithrim_haudh_pethron,0.0,0.014886246994137764
Mithrim_ira_fae,0.0,0.012609418947249651
Mithrim_lam_anann,0.0,0.011637538846116513
Mithrim_lang_elvellon,0.0,0.31618279963731766
Mithrim_mereth_rom,0.0,0.7131303995847702
Mithrim_merilin_gwachaedir,0.0,0.01812693930696696
Mithrim_mund_gas,0.0,0.01858824910596013
Mithrim_pess_midh,0.0,0.10672079958021641
Rochirrim_aiglos_achas,0.0,0.03383543179370463
Rochirrim_araf_nim,0.0,0.005619885341729969
Rochirrim_araf_nimp,0.0,0.3248010724782944
Rochirrim_dunadan_annon,0.0,0.10473981965333223
Rochirrim_gwael_muinthel,0.0,0.00673378660576418
Rochirrim_haeron_cenedril,0.0,0.02529404975939542
Rochirrim_lang_hador,0.0,0.011174379731528461
Rochirrim_lebdas_pethron,0.0,0.08276783023029566
Rochirrim_navaer_luithien,0.0,0.026798170409165323
Rochirrim_nost_aes,0.0,0.05149779934436083
Rochirrim_pennas_fervain,0.0,0.22969596087932587
Rochirrim_pent_gil,0.0,0.016187374363653362
Rochirrim_raegdan_tavor,0.0,0.02288140496239066
Rochirrim_rust_adab,0.0,0.010495157388504595
Sindarin_araf_pilin,1.0,0.5923834890127182
Sindarin_cund_amloth,0.0,0.013089168234728277
Sindarin_elu_ah,0.0,0.017657458782196045
Sindarin_gwachaedir_lachenn,0.0,0.030585823813453317
Sindarin_lalaith_bregedur,0.0,0.032792732352390885
Sindarin_lam_dunedhel,0.0,0.0440800623036921
Sindarin_minas_fervain,0.0,0.006121028040070087
Sindarin_rusc_glamog,0.0,0.002142042023479007
Tawarwaith_Gwathuirim_cabed,0.0,0.08013366349041462
Tawarwaith_cabed_aeglir,0.0,0.017253830563277006
Tawarwaith_gaw_in,0.0,0.20915122888982296
Tawarwaith_melethril_drego,0.0,0.05873114010319114
Tawarwaith_puig_morn,0.0,0.010175264324061573
Tawarwaith_raegdan_nost,0.0,0.0040160976350307465
Tawarwaith_rovalug_mund,0.0,0.0017871687523438595
ablad_dam_roch,0.0,0.008317991043440998
ablad_maen_aranarth,0.0,0.028796934173442423
ablad_puig_manadh,0.0,0.0030167529766913503
ablad_vin_faen,1.0,0.5209453105926514
achad_adan_balrog,0.0,0.031734757125377655
achad_corch_nothrim,0.0,0.048157256096601486
achad_fae_eilian,0.0,0.004031399927043822
achad_gwaloth_pilin,0.0,0.049122163094580173
achad_minas_adan,0.0,0.10173835512250662
achad_thamas_hend,0.0,0.06534506985917687
acharn_adel_baug,0.0,0.018270749133080244
acharn_firion_morn,0.0,0.005389063982875086
acharn_lend_Mithrim,0.0,0.10026239324361086
acharn_magol_nadhras,0.0,0.0009334109436167637
acharn_nost_mil,0.0,0.347176443785429
acharn_per_gwaloth,1.0,0.5791909396648407
acharn_uir_bregedur,0.0,0.10776438005268574
achas_eilian_lossen,0.0,0.0789186148904264
achas_grond_pilin,0.0,0.048089674673974514
achas_hal_nana,0.0,0.1658095084130764
achas_hwiniol_nothrim,0.0,0.01696670736419037
achas_iar_gaur,0.0,0.0037974520964780822
achas_lavan_saig,0.0,0.44565584510564804
achas_riel_braig,0.0,0.03869251487776637
achas_rom_cair,0.0,0.037613201420754194
achas_saer_hand,1.0,0.16078819800168276
achas_salab_cenedril,0.0,0.04343305667862296
adab_Gonhir_gwanur,0.0,0.00841263827169314
adab_amdir_gli,0.0,0.049578409641981125
adab_cabor_gwaun,0.0,0.0734131489880383
adab_drafn_amloth,0.0,0.008248079277109355
adab_faun_aith,0.0,0.014082593261264265
adab_magol_cyron,0.0,0.008050649659708142
adab_peredhel_hend,0.0,0.04251070716418326
adab_rach_pess,0.0,0.04140700027346611
adab_rochben_lathron,0.0,0.014100649976171553
adab_thul_rust,1.0,0.1568506360054016
adan_Druadan_annon,0.0,0.008123213716316968
adan_cae_morgul,0.0,0.006730117573169991
adan_fern_nothrim,0.0,0.7693734019994736
adan_galad_alagos,0.0,0.014784311410039663
adan_lachenn_gwanur,0.0,0.010616985848173499
adan_lhug_hervess,0.0,0.014481316786259413
adan_rom_alae,0.0,0.0011434620573709253
adar_amlug_eryn,0.0,0.016240887343883514
adar_ang_eredh,0.0,0.01886898884549737
adar_glass_cenedril,0.0,0.03622944373637438
adar_hadhod_soga,0.0,0.14909345284104347
adar_inias_hand,0.0,0.11121389642357826
adar_lam_rist,0.0,0.08768768748268485
adar_law_agor,0.0,0.001485199034505058
adar_maethor_lasguil,0.0,0.018839852302335203
adel_draug_gas,0.0,0.003465408823103644
adel_glae_melethron,0.0,0.017953157774172723
adel_nimp_toll,0.0,0.047190964221954346
adel_pethron_imrad,1.0,0.9463290274143219
adel_tirith_riel,0.0,0.0013601128739537671
aderthad_cair_agar,0.0,0.0011376188631402329
aderthad_cirdan_Eluwaith,0.0,0.12011490110307932
aderthad_cuil_nimbrethil,0.0,0.015864511369727552
aderthad_nimbrethil_gellui,0.0,0.1342605259269476
aderthad_ulug_nadhras,0.0,0.015591893112286925
aduial_anann_aphadrim,0.0,0.12646855739876628
aduial_gli_hast,0.0,0.006684755499009043
aduial_malad_gorn,0.0,0.09221635828725994
aduial_mindon_harad,0.0,0.025706488522700965
aduial_nur_luith,0.0,0.04085173038765788
aear_agarwaen_cund,0.0,0.01523219549562782
aear_aiglos_nadhras,0.0,0.02089172857813537
aear_glamog_rodwen,0.0,0.03315783804282546
aear_glass_morn,0.0,0.14431426115334034
aear_lunt_nana,0.0,0.042333637829869986
aear_morgul_heleg,0.0,0.024934183689765632
aear_salab_cuin,0.0,0.007010879518929869
aegas_Druadan_gli,0.0,0.08729533199220896
aegas_ank_ungol,0.0,0.05089639779180288
aegas_gaw_navaer,0.0,0.013194385857786983
aegas_ryn_imlad,0.0,0.045946989906951785
aegas_tobas_dunedhel,0.0,0.0006884904687467497
aeglir_Dornhoth_adan,0.0,0.1415545828640461
aeglir_certh_bregedur,0.0,0.00792389822890982
aeglir_min_graw,0.0,0.08807884808629751
aerlinn_Elrim_alph,0.0,0.051202317234128714
aerlinn_Eru_cenedril,0.0,0.01157262857304886
aerlinn_aduial_aear,0.0,0.010674526682123542
aerlinn_gwarth_thor,0.0,0.003869183798087761
aerlinn_hand_gul,0.0,0.0060056078364141285
aerlinn_heron_luith,1.0,0.2552727349102497
aerlinn_laer_aith,0.0,0.013012213166803122
aerlinn_nadhras_cund,0.0,0.019868376199156046
aerlinn_nagol_bellas,0.0,0.023318683728575706
aerlinn_raef_nimbrethil,0.0,0.039587208069860935
aerlinn_saer_nell,0.0,0.04699318390339613
aerlinn_sirion_gli,0.0,0.002670952380867675
aerlinn_ylf_lagor,0.0,0.019265671609900892
aeruil_corch_min,1.0,0.6212506890296936
aeruil_cugu_rach,0.0,0.002749691397184506
aeruil_rust_harad,0.0,0.004116925701964647
aeruil_tavor_ogol,0.0,0.07778261601924896
aes_baug_lobor,0.0,0.03121527994517237
aes_eglan_glae,0.0,0.0024353733533644117
aes_espalass_iphant,0.0,0.003935985383577645
aes_faun_melethron,0.0,0.3974592164158821
aes_hub_law,0.0,0.004570752600557171
aes_lavan_adan,0.0,0.03274149168282747
aes_lorn_pendrath,0.0,0.026329690706916153
aes_min_uan,0.0,0.1268891505897045
aes_minai_fervain,0.0,0.0123519814806059
aes_perian_fae,0.0,0.028121532406657934
aes_rhovan_erchion,0.0,0.03616818645969033
aes_sammar_thul,0.0,0.02182111027650535
agar_Tawarwaith_Sindarin,0.0,0.014758831937797368
agar_badhor_agarwaen,0.0,0.0054019183735363185
agar_cugu_glaur,0.0,0.009911544155329466
agar_graw_pethron,0.0,0.019496486173011363
agar_iar_glandagol,0.0,0.011015342781320214
agar_neledh_imrath,0.0,0.02000089589273557
agarwaen_Elrim_muinthel,0.0,0.08330364618450403
agarwaen_cund_rhosc,0.0,0.5380596965551376
agarwaen_galadh_galadhrim,0.0,0.0061560641042888165
agarwaen_guldur_Ithil,0.0,0.011138579982798547
agarwaen_hu_fervain,0.0,0.013273284072056413
agarwaen_meldir_forodrim,0.0,0.014207527972757816
agarwaen_tobas_andrann,0.0,0.09447642415761948
aglareb_angos_sador,0.0,0.012132365838624537
aglareb_araf_glamor,0.0,0.01010861253598705
aglareb_gwarth_gli,0.0,0.009121420211158693
aglareb_imloth_cabor,0.0,0.013563834480009973
aglareb_panas_sammar,0.0,0.0022196675345185213
aglareb_thangail_nana,0.0,0.011996902641840279
aglareb_uan_midh,0.0,0.0855342261493206
agor_aes_laes,0.0,0.007109086087439209
agor_annon_rudh,0.0,0.06041155429556966
agor_araf_faradrim,0.0,0.01813782984390855
agor_certh_heron,0.0,0.06458346080034971
agor_galenas_pod,0.0,0.033574278466403484
agor_gaurwaith_hervenn,0.0,0.003667232202133164
agor_glass_glamog,0.0,0.03770713368430734
agor_gondrath_pent,0.0,0.0016914565494516864
agor_grond_min,0.0,0.006187172373756766
agor_luithien_harad,0.0,0.1374016683548689
agor_yll_tachol,0.0,0.026995741296559572
ah_Druadan_gwador,0.0,0.008358844090253115
ah_achad_bain,1.0,0.8540051877498627
ah_anwar_Sindarin,0.0,0.11651545017957687
ah_calad_mithren,0.0,0.008658265112899244
ah_eirien_mithren,0.0,0.0036331434675958008
ah_eredh_annon,0.0,0.00804948341101408
ah_fervain_Ennor,0.0,0.020758502651005983
ah_gorn_per,0.0,0.028248702408745885
ah_gorn_ruith,0.0,0.03397059952840209
ah_gwaun_acharn,0.0,0.1658652424812317
ah_imrad_ai,0.0,0.07187863998115063
ah_lam_lobor,0.0,0.01925671158824116
ah_magol_thor,0.0,0.02589300647377968
ah_mir_Mithrim,0.0,0.01346716657280922
ah_muinthel_tobas,0.0,0.02870351681485772
ah_navaer_agarwaen,0.0,0.005681012407876551
ah_rom_firion,0.0,0.577626422047615
ah_ryn_gellui,0.0,0.0033587719372007996
ah_sador_imloth,0.0,0.0015133627093746327
ah_saelor_hend,0.0,0.002330973176867701
ah_sammar_nost,0.0,0.6875007003545761
ah_sirion_perian,0.0,0.004196540859993547
ah_ungol_nath,0.0,0.022832336835563183
ai_cirdan_uir,0.0,0.027325248578563333
ai_hub_hwiniol,0.0,0.02365290536545217
ai_limlug_ninglor,0.0,0.008628284034784883
ai_lorn_Mirion,0.0,0.0023291630495805293
ai_peredhel_laer,1.0,0.8291976749897003
ai_ylf_tamin,0.0,0.708124577999115
aiglos_Sindarin_glass,0.0,0.0043767041934188455
aiglos_aeglir_ryn,0.0,0.05177466874010861
aiglos_bass_yll,0.0,0.048438301775604486
aiglos_emel_talraph,0.0,0.030230541713535786
aiglos_inias_tachol,0.0,0.010632126708514988
aiglos_iphant_corf,0.0,0.015873156604357064
aiglos_per_cenedril,0.0,0.015491961734369397
aiglos_roch_nim,0.0,0.013843552442267537
aiglos_ryn_gwael,0.0,0.006016054656356573
aiglos_saig_mindon,0.0,0.011304599815048277
aith_annon_fast,0.0,0.02873103995807469
aith_certh_midh,0.0,0.002023266861215234
aith_fae_tirith,0.0,0.03011823887936771
aith_firen_corch,0.0,0.09132478758692741
aith_glass_firiel,0.0,0.0065242485725320876
aith_gwarth_lagor,0.0,0.012890266021713614
alae_Sindarin_lembas,0.0,0.0600567483343184
alae_celon_faradrim,0.0,0.01662539318203926
alae_dol_nimp,1.0,0.06630528438836336
alae_eryn_hand,0.0,0.0021627324240398593
alae_guldur_ithron,0.0,0.010085166548378766
alae_haeron_aphadrim,0.0,0.05365144461393356
alae_hend_heron,0.0,0.10327190347015858
alae_lathron_aran,0.0,0.15004733949899673
alae_lost_hu,0.0,0.7890374958515167
alae_saew_dannas,0.0,0.014262920478358865
alag_amlug_gaurwaith,0.0,0.2215437926352024
alag_haradrim_celair,1.0,0.7647705078125
alag_nimp_laer,0.0,0.04432740435004234
alagos_firiel_gas,0.0,0.0079629838000983
alagos_hador_melethril,0.0,0.666155256330967
alagos_honeg_bragol,0.0,0.022894025314599276
alagos_nadhras_iar,0.0,0.008026506227906793
alagos_rach_ris,0.0,0.025793908396735787
alagos_tinnu_sammar,0.0,0.004797168192453682
alph_alag_lunt,1.0,0.8582085072994232
alph_celon_archam,0.0,0.009333928464911878
alph_celon_gwaloth,0.0,0.032261873595416546
alph_hud_Eru,0.0,0.00474937426042743
alph_ist_faun,0.0,0.009642151359003037
alph_nana_panas,0.0,0.0186324215028435
amarth_ai_Gonhir,0.0,0.04977522976696491
amarth_firiel_aglareb,0.0,0.015249487478286028
amarth_heledir_gil,0.0,0.009218360180966556
amarth_min_thamas,0.0,0.031604675808921456
amarth_pilin_ram,0.0,0.006584584014490247
amarth_riel_tinnu,0.0,0.00789941445691511
amarth_saew_melethron,0.0,0.007639645191375166
amath_cabor_minas,0.0,0.01415763155091554
amath_celon_agarwaen,0.0,0.009714665880892426
amath_gwador_helegnen,0.0,0.015999268973246217
amath_haust_eilian,0.0,0.008577278640586883
amath_heron_minas,0.0,0.007548309862613678
amath_lobor_rhun,0.0,0.014138727681711316
amath_nadhras_rhun,0.0,0.057103740982711315
amath_rochben_nim,0.0,0.015367194195277989
amath_ulug_Eru,0.0,0.011461206246167421
amath_ylf_glamog,0.0,0.4179394096136093
amdir_hul_hervenn,0.0,0.004725513004814275
amdir_ithildin_laer,0.0,0.03020527306944132
amdir_minuial_pod,0.0,0.036249601282179356
amdir_ruith_braig,0.0,0.13527698256075382
amloth_aith_inias,0.0,0.0018814069480868056
amloth_gaw_lalaith,0.0,0.02715340000577271
amloth_glamog_gwaun,0.0,0.05225046677514911
amloth_hu_magol,0.0,0.02062890841625631
amloth_iphant_nur,0.0,0.03415807522833347
amloth_pess_gwathui,0.0,0.029855319298803806
amloth_talraph_puig,0.0,0.01786200946662575
amloth_uruk_cuin,0.0,0.0055046273628249764
amlug_grond_rudh,0.0,0.005750498152337968
amlug_ithron_Ennor,0.0,0.20085672289133072
amlug_loss_ang,0.0,0.014066968244151212
amlug_raegdan_heledh,0.0,0.02158153522759676
amon_adel_aeglir,0.0,0.032007840694859624
amon_cirion_annon,1.0,0.3229622207581997
amon_corch_idhren,1.0,0.6492500752210617
amon_corf_Druadan,0.0,0.16000013798475266
amon_imloth_luin,1.0,0.05108819343149662
anann_acharn_midh,0.0,0.09532893402501941
anann_haradrim_haudh,0.0,0.017614902928471565
anann_lasguil_araf,0.0,0.0030701798386871815
anann_nath_echad,0.0,0.005685765412636101
anann_per_pess,0.0,0.027815018314868212
anann_raegdan_lost,0.0,0.02649628813378513
anann_rhovan_Gwathuirim,0.0,0.020115967374294996
anann_rom_anwar,0.0,0.09523940924555063
anann_saew_aranarth,0.0,0.2072271890938282
anann_talraph_haeron,0.0,0.01703060301952064
anann_uir_ang,0.0,0.04132267087697983
anann_ungol_agarwaen,1.0,0.38866743445396423
andrann_Gonhir_cuil,0.0,0.012909300159662962
andrann_achad_tinnu,0.0,0.03097114944830537
andrann_calad_gador,0.0,0.06860000360757113
andrann_galas_rochben,0.0,0.006872653495520353
andrann_hun_cirdan,0.0,0.011437781853601336
andrann_luithien_Ennor,0.0,0.011819824343547225
andrann_puig_fern,0.0,0.002942437829915434
ang_cugu_harad,0.0,0.0543382465839386
ang_midh_hu,0.0,0.03795201517641544
ang_neledh_aith,0.0,0.11577176954597235
ang_thor_gaur,0.0,0.004030704381875694
ang_ungol_rochben,0.0,0.004350170522229746
angos_achad_hu,0.0,0.27429860457777977
angos_annon_aegas,0.0,0.018776047741994262
angos_celon_lain,0.0,0.07231193222105503
angos_dagnir_tamin,0.0,0.026286846958100796
angos_hadhod_haudh,0.0,0.0014646490017184988
angos_hast_hud,0.0,0.16172483004629612
angos_maecheneb_heleg,0.0,0.010114774922840297
angos_pod_cabed,0.0,0.03203903790563345
angos_rochir_aras,1.0,0.822157010436058
angos_rusc_curunir,0.0,0.21526806987822056
angos_tamin_haust,0.0,0.01214041083585471
ank_anann_cugu,1.0,0.7568824142217636
ank_cirdan_ryn,0.0,0.004919977916870266
ank_ennorath_cuin,0.0,0.0052081625908613205
ank_fast_luithien,0.0,0.00798184663290158
ank_glandagol_law,0.0,0.007125879870727658
ank_gwaun_haradrim,0.0,0.9109242111444473
ank_heledh_rudh,0.0,0.015356208896264434
ank_parf_laes,0.0,0.014057656691875309
ank_raegdan_iaun,0.0,0.5253159329295158
ank_rovalug_eilian,0.0,0.04770465986803174
ank_sammar_rudh,0.0,0.05957405548542738
annon_adab_lossen,0.0,0.007609936932567507
annon_bragol_heledir,0.0,0.08490400481969118
annon_callon_cyron,0.0,0.025949615985155106
annon_elvellon_gorn,0.0,0.022485795663669705
annon_gwend_lain,0.0,0.06196222873404622
annon_lorn_baug,0.0,0.7769622057676315
annon_salab_aderthad,0.0,0.03818765701726079
annon_tinnu_faun,0.0,0.003726997325429693
anwar_gas_gaw,0.0,0.002730375563260168
anwar_gilgalad_luith,1.0,0.7920269519090652
anwar_lunt_hador,0.0,0.0036321200896054506
anwar_mithren_hal,0.0,0.0036988664360251278
anwar_myril_amon,0.0,0.0005911648768233135
anwar_raef_fervain,0.0,0.0027646950038615614
anwar_randir_myril,0.0,0.03156093880534172
anwar_thamas_agar,0.0,0.05064398469403386
aphadrim_aduial_perian,0.0,0.12243802193552256
aphadrim_braig_lin,0.0,0.003054180328035727
aphadrim_gwaun_thavron,0.0,0.0319037945009768
aphadrim_harad_aiglos,0.0,0.15047657303512096
aphadrim_lain_minai,0.0,0.007681587710976601
aphadrim_neledh_ist,0.0,0.02996059670113027
aphadrim_tegilbor_helegnen,0.0,0.012674131779931486
araf_agar_maecheneb,0.0,0.03371902648359537
araf_cabed_raef,0.0,0.014386985683813691
araf_glamog_echad,1.0,0.7176136672496796
araf_gwaun_nagol,0.0,0.13782796263694763
araf_hub_faun,0.0,0.05203023971989751
araf_lebenedh_nost,0.0,0.006620967935305089
aran_aear_muinthel,0.0,0.0033925073221325874
aran_dannas_malad,0.0,0.01584260817617178
aran_gwachaedir_lost,0.0,0.012069564196281135
aran_hand_in,0.0,0.020395886851474643
aran_hast_Eru,0.0,0.0014227932260837406
aran_honeg_sirion,0.0,0.012856002664193511
aran_lin_gwaun,0.0,0.02060636307578534
aran_puig_Druadan,0.0,0.003624339049565606
aran_saew_rodwen,1.0,0.3712628521025181
aranarth_aear_faradrim,0.0,3.0557571562894736e-05
aranarth_faun_hand,0.0,0.05643641157075763
aranarth_gellui_melethril,0.0,0.011259651510044932
aranarth_gwilwileth_laer,0.0,0.0740671162493527
aranarth_rhovan_lasguil,0.0,0.2647942453622818
aranarth_sirion_adan,0.0,0.004799665242899209
aranarth_tobas_gellui,0.0,0.011593582341447473
aras_Elrim_Gwathuirim,0.0,0.09903476014733315
aras_ang_aeruil,0.0,0.00955361605156213
aras_gilgalad_tann,0.0,0.0220694124000147
aras_lembas_bain,0.0,0.004132281639613211
aras_malad_Eru,0.0,0.14182303473353386
aras_minai_yll,0.0,0.010105228517204523
aras_nadhras_galas,0.0,0.008102388179395348
aras_riel_heleg,0.0,0.002917029632953927
aras_rusc_rhovan,0.0,0.005337540234904736
aras_ryn_manadh,0.0,0.012568142730742693
archam_alag_rist,0.0,0.011376049253158271
archam_calad_lossen,0.0,0.0036923728475812823
archam_elu_rochben,0.0,0.022065248107537627
archam_gli_heron,0.0,0.002713949594181031
archam_hu_cirion,0.0,0.03221144119743258
archam_lang_alph,0.0,0.08720555156469345
archam_puig_hervess,0.0,0.018932540901005268
archam_rhach_imlad,0.0,0.06124188099056482
archam_roch_faradrim,0.0,0.029630599543452263
archam_tachol_pennas,0.0,0.004504390235524625
badhor_Dornhoth_heledh,0.0,0.04629332758486271
badhor_Sindarin_laer,0.0,0.014084225753322244
badhor_firiel_tinnu,0.0,0.0403112038038671
badhor_graw_aiglos,0.0,0.003175159770762548
badhor_hervenn_minai,0.0,0.004556473286356777
badhor_magol_merilin,0.0,0.002466102014295757
badhor_mirdan_hwiniol,0.0,0.035367325181141496
badhor_onodrim_alagos,0.0,0.03506530774757266
badhor_rhach_rach,0.0,0.006479177449364215
badhor_rist_maecheneb,0.0,0.007915755151771009
badhor_rudh_morgul,0.0,0.0740224402397871
badhor_talraph_lam,1.0,0.7024372443556786
bain_caras_nath,0.0,0.019611710449680686
bain_gobennas_minas,0.0,0.019459380651824176
bain_gwaloth_navaer,0.0,0.003172156008076854
bain_haudh_lost,0.0,0.0009781807639228646
bain_ylf_hun,0.0,0.010342082590796053
balrog_Dornhoth_andrann,0.0,0.002992179273860529
balrog_aear_Gwathuirim,0.0,0.12232963368296623
balrog_fervain_pent,0.0,0.026862741680815816
balrog_gil_rhosc,0.0,0.06671198224648833
balrog_gond_fuin,0.0,0.01310442853718996
balrog_minas_galvorn,0.0,0.005848225890076719
baneth_celon_lossen,0.0,0.03562415624037385
baneth_harad_heledir,0.0,0.025632447795942426
baneth_nidh_cyron,0.0,0.041220746003091335
baneth_pilin_tachol,0.0,0.0018021739524556324
baneth_tamin_gli,0.0,0.04038865910843015
baneth_thurin_meldir,1.0,0.6573383063077927
barad_amath_salph,0.0,0.04173566307872534
barad_bregedur_ai,0.0,0.018418858759105206
barad_cirion_haust,0.0,0.006735659844707698
barad_glamor_riel,0.0,0.029853691114112735
barad_nur_gobennas,0.0,0.018178360536694527
barad_ogol_sammar,0.0,0.06102789007127285
barad_peredhel_minas,0.0,0.14873380586504936
bass_amarth_elvellon,0.0,0.00812520325416699
bass_archam_rhosc,1.0,0.6171009540557861
bass_dol_muinthel,0.0,0.020803834544494748
bass_echad_gwael,0.0,0.0048392115568276495
bass_gwilwileth_lunt,0.0,0.15859059616923332
bass_lossen_nim,0.0,0.01262651034630835
bass_myril_guldur,0.0,0.026442519389092922
bass_thamas_galadhrim,0.0,0.024225198663771152
bass_ulug_aegas,0.0,0.10521214595064521
baug_agarwaen_angos,0.0,0.11652123648673296
baug_gwarth_ram,0.0,0.0005676674700225703
baug_randir_loss,0.0,0.042304161470383406
baug_tavor_pent,0.0,0.11979134008288383
bellas_Tawarwaith_nothrim,0.0,0.013184709125198424
bellas_baug_menel,0.0,0.12319308612495661
bellas_gul_aras,0.0,0.018951766774989665
bellas_luithien_melethril,0.0,0.014942494803108275
bellas_nell_amath,0.0,0.013418333255685866
bellas_rochben_aith,0.0,0.01629979640711099
bellas_tachol_hand,0.0,0.007469244097592309
bragol_bronwe_lagor,0.0,0.015150113962590694
bragol_fae_aphadrim,0.0,0.0026511054020375013
bragol_galenas_raug,0.0,0.017645493615418673
bragol_galvorn_gwend,0.0,0.06333132879808545
bragol_gwachaedir_nost,0.0,0.019800194771960378
bragol_gwathui_gobennas,0.0,0.205408179666847
bragol_laes_tathar,1.0,0.11884073726832867
bragol_mirdan_ira,0.0,0.06980347353965044
bragol_ninglor_ank,0.0,0.1060259398072958
bragol_nothrim_gas,0.0,0.002134350623236969
bragol_onodrim_nimbrethil,0.0,0.003927117737475783
bragol_pethron_anwar,0.0,0.0015562718908768147
braig_adar_laer,0.0,0.013572062191087753
braig_corch_dannas,0.0,0.09771283715963364
braig_dunedhel_elu,0.0,0.04063834063708782
braig_fern_nim,0.0,0.027444451116025448
braig_graw_bellas,0.0,0.012711194693110883
braig_hu_badhor,0.0,0.02573861856944859
braig_lend_randir,0.0,0.0017367050895700231
braig_loss_hal,1.0,0.0325830914080143
braig_minai_ram,0.0,0.08322668075561523
